"t","S [м²]","N активних","T життя [с]"
871,0.5576771652561975,56,13
872,0.5579790644562259,57,5.5
873,0.5582809636562542,57,23.5
874,0.5585548005799045,56,6
875,0.5588341509986614,56,2
876,0.5591091188956668,54,48
877,0.5593893175444407,54,6
878,0.5596772209491973,55,14.5
879,0.5599570661687974,53,9
880,0.5602284997740676,52,7.5
881,0.5605016298393708,52,10.5
882,0.5607821819173174,53,21.5
883,0.5610620978227528,52,26
884,0.5613494357408316,53,59.5
885,0.5616367736589105,53,29
886,0.561916265449337,52,44
887,0.5621787219535996,51,11
888,0.5624288791226231,49,49
889,0.5626842670434151,49,5.5
890,0.5629424823975954,49,15.5
891,0.5632028183268167,49,7.5
892,0.5634701521536737,50,12
893,0.5637446252498363,51,17.5
894,0.5640179673726438,51,21
895,0.5642963988755499,51,1
896,0.5645745476351169,51,16.5
897,0.5648389126569162,48,7.5
898,0.5651101342046824,49,8.5
899,0.5653830522124815,49,6
900,0.5656613423437182,49,26.5
901,0.5659338362365088,49,7.5
902,0.5662028665233994,48,42.5
903,0.5664666660585211,48,25
904,0.5667373221196094,49,11.5
905,0.5670149760783334,50,15.5
906,0.5672817444185132,48,59.5
907,0.5675392529143468,47,17.5
908,0.567787784309172,46,23
909,0.5680397086240631,46,13
910,0.5682982067215825,47,12.5
911,0.5685616528275308,47,5.5
912,0.5688296228269002,47,2
913,0.5691043079805669,48,11.5
914,0.5693699453473912,48,18.5
915,0.5696399652359673,48,31
916,0.569898321961817,45,7.5
917,0.570152720280923,45,19
918,0.5704135510109871,46,19.5
919,0.5706809555236789,47,34
920,0.5709483600363712,47,35
921,0.5712180264957736,47,32
922,0.5714927823352749,47,16
923,0.5717742533290735,48,35
924,0.57204052686841,47,4
925,0.5722988129084247,46,2.5
926,0.5725541301433819,46,5.5
927,0.5728003289056619,45,49.5
928,0.5730479413846362,45,36
929,0.5732972503236435,45,12
930,0.5735435197717584,44,36.5
931,0.5737938889982866,44,58
932,0.5740493476049132,44,39.5
933,0.5743110972508289,45,2
934,0.5745792793077024,46,9
935,0.5748210955482307,43,6
936,0.5750438972992234,40,29.5
937,0.575233830137078,37,5
938,0.5754193804531802,37,61
939,0.575610232206886,38,28
940,0.5757933085187737,38,3
941,0.5759818276399343,39,2
942,0.5761585422266987,38,1
943,0.5763324293800747,38,4
944,0.5765114059135498,38,14.5
945,0.5766951890837848,38,3.5
946,0.5768834961474409,38,14.5
947,0.5770739944719729,37,2.5
948,0.577269794234108,38,18
949,0.5774710368055154,39,4.5
950,0.5776778635578642,40,7.5
951,0.5778839127660317,39,31.5
952,0.5780910929475543,37,33.5
953,0.5782854083071605,35,31.5
954,0.5784735739991473,34,20
955,0.578661174204456,34,31.5
956,0.5788536517323601,35,41.5
957,0.5790455637735863,35,10.5
958,0.5792411514782171,35,10.5
959,0.5794417578771117,36,18.5
960,0.5796303476841069,36,7
961,0.5798240975570356,37,22
962,0.580023148867567,38,30.5
963,0.5802276429873707,39,1
964,0.5804143242768286,39,71.5
965,0.5805881407443704,37,18.5
966,0.5807672586495147,38,14
967,0.5809518193639315,39,10
968,0.5811419642592898,40,0.5
969,0.5813376226497555,40,4.5
970,0.5815390065928323,41,34.5
971,0.5817462574601895,42,2
972,0.5819458742573986,42,4.5
973,0.5821473288863098,42,23.5
974,0.5823402305292222,41,6
975,0.582534192459655,40,40
976,0.5827338799426985,41,14.5
977,0.5829305986206847,41,17.5
978,0.5831288017011997,40,27.5
979,0.5833296908434337,40,18.5
980,0.5835363055382784,41,3
981,0.5837474441265444,41,2.5
982,0.5839644496390913,42,2
983,0.5841874634475883,43,35.5
984,0.5844114668577707,43,9.5
985,0.5846325014628956,43,13.5
986,0.5848416608477902,39,4
987,0.585031735057314,37,1.5
988,0.5852271107044407,38,38.5
989,0.5854279291608397,39,2
990,0.5856238702946445,38,11.5
991,0.5858252542377209,39,1
992,0.5860322223617396,40,22
993,0.5862339597339898,38,38
994,0.586430183611133,36,38.5
995,0.5866151684405579,35,40.5
996,0.586799870526644,35,44
997,0.5869895913069946,36,9
998,0.5871844721532783,37,1
999,0.5873846544371653,38,6
1000,0.5875796766551183,37,23.5
1001,0.5877800003106742,38,21
1002,0.5879804653378997,38,17
1003,0.5881343484000542,35,2
1004,0.5882932501564727,36,1.5
1005,0.5884468504752883,35,27.5
1006,0.588605469488368,36,39
1007,0.5887681175940263,35,8.5
1008,0.5889357843939482,36,4
1009,0.589108611259804,37,27
1010,0.5892867395632624,38,45.5
1011,0.5894573044824074,37,2.5
1012,0.5896242644239825,36,17.5
1013,0.5897930621972595,36,26
1014,0.5899580429354631,36,30.5
1015,0.5901255683637159,36,19
1016,0.5902819961159197,33,1.5
1017,0.5904431598190486,34,29.5
1018,0.5906002237437649,34,17.5
1019,0.5907521276025478,33,39
1020,0.5909020522579588,33,8.5
1021,0.5910567128642946,34,12.5
1022,0.5912162507932258,35,1
1023,0.5913721130587517,35,30.5
1024,0.5915301665851541,34,11.5
1025,0.5916762035196564,34,39.5
1026,0.5918130512956467,34,10
1027,0.5919547763942316,35,2.5
1028,0.5921015201870807,36,32
1029,0.5922534240458637,37,3
1030,0.5924106293422492,38,1.5
1031,0.5925732774479071,39,18
1032,0.592740732190325,39,27.5
1033,0.5929054301851896,38,16.5
1034,0.5930755709893264,39,8
1035,0.5932503770585535,39,17
1036,0.5934195989468393,38,22
1037,0.5935917896401826,38,18
1038,0.5937694231427982,39,19.5
1039,0.5939310109609356,38,36.5
1040,0.5940980415883452,39,10
1041,0.594270656396697,40,7.5
1042,0.5944489967576594,41,5
1043,0.5946271957469528,41,21
1044,0.5948112616605266,42,7
1045,0.5950013358700503,43,4.5
1046,0.5951910566504006,42,27.5
1047,0.5953552598444223,39,4.5
1048,0.5955250472193856,40,18
1049,0.5957005601469599,41,17.5
1050,0.5958796073662697,41,1
1051,0.5960645215098602,42,3
1052,0.5962536061176982,41,33.5
1053,0.59643809614628,40,10.5
1054,0.5966168606222509,39,30.5
1055,0.5967898288597756,39,28.5
1056,0.5969648469865075,38,7
1057,0.5971443890066601,38,9.5
1058,0.5973273239468785,38,14
1059,0.5975157016963694,39,16
1060,0.5976816013504239,37,1
1061,0.5978528024420814,38,37.5
1062,0.5980290929138377,38,3.5
1063,0.5982031214388832,38,6
1064,0.598382592773201,39,3.5
1065,0.5985492699714373,38,6.5
1066,0.5987166540280205,38,16
1067,0.5988843208279426,38,23.5
1068,0.5990574304371369,39,4.5
1069,0.5992193716844479,37,23.5
1070,0.5993845644801553,37,12.5
1071,0.5995430421215655,36,16
1072,0.5997066798289097,37,38
1073,0.599870458907923,37,8.5
1074,0.6000364999336468,37,29.5
1075,0.6001973808934369,36,20.5
1076,0.6003407317662203,34,4.5
1077,0.6004820327497968,33,3.5
1078,0.600626161166762,33,52.5
1079,0.6007750255346526,34,1
1080,0.6009224761858488,34,9
1081,0.601074450730466,34,15.5
1082,0.601231302597678,35,10
1083,0.6013931731591546,36,5
1084,0.6015166613123851,31,52.5
1085,0.6016372513463936,30,15
1086,0.6017581241237402,30,21
1087,0.601875462609352,30,12
1088,0.6019971129308805,31,37
1089,0.6021232164599956,32,21
1090,0.6022514405641517,32,20.5
1091,0.6023796646683081,32,12.5
1092,0.6025033648790431,32,33
1093,0.6026301752665053,32,16
1094,0.6027615802332235,33,2.5
1095,0.6028941161732968,33,1.5
1096,0.6030313880642952,34,11
1097,0.6031624396018398,34,7
1098,0.6032906637059963,32,5
1099,0.6034227048452264,32,29
1100,0.6035593405637127,33,11.5
1101,0.6036799305977208,32,20
1102,0.603802217091762,32,20
1103,0.6039245035858027,32,6.5
1104,0.6040401456113813,32,62.5
1105,0.6041603822162158,33,40
1106,0.6042853547719758,34,17.5
1107,0.6043949178157697,34,33
1108,0.6045078737796294,34,7.5
1109,0.6046257070660841,35,3.5
1110,0.6047485590468026,36,38.5
1111,0.6048710575983476,35,3
1112,0.6049756019478776,33,5.5
1113,0.6050848822483327,34,12
1114,0.6051923247170854,34,18
1115,0.6052916383148472,33,43.5
1116,0.6053765320023288,29,39.5
1117,0.6054646772382067,29,1.5
1118,0.6055538120757706,29,36.5
1119,0.6056375747898972,29,32.5
1120,0.6057250131674281,29,47.5
1121,0.6058166220092068,30,23
1122,0.6059125426869023,31,23.5
1123,0.6060057773028796,29,45
1124,0.6061031823831039,30,3
1125,0.60620030471999,30,9.5
1126,0.6063017388927925,31,19
1127,0.6064076262731818,32,22.5
1128,0.6065120999368769,32,5.5
1129,0.6066211681798281,33,4
1130,0.6067340534578533,33,49
1131,0.6068397994665727,32,30
1132,0.6069501400545486,33,1
1133,0.6070568049791196,33,31
1134,0.6071678524254425,33,57
1135,0.6072836358226904,34,16.5
1136,0.6073936229814927,34,1.5
1137,0.6075038221977986,33,18
1138,0.6076187573650306,34,24.5
1139,0.6077364492798156,33,5
1140,0.6078588771455262,34,31
1141,0.6079754380869558,33,20
1142,0.6080910094266998,33,16.5
1143,0.6082113167173687,34,20.5
1144,0.6083337445830793,34,17.5
1145,0.6084610497713845,35,44.5
1146,0.6085933736539536,36,6
1147,0.6087308576024564,37,2.5
1148,0.6088628280558519,37,22
1149,0.6089986155443216,37,5
1150,0.6091345444044609,37,4.5
1151,0.6092757747022031,38,25.5
1152,0.6094216702650357,38,7
1153,0.6095730086371409,39,1
1154,0.6097299311901876,40,36
1155,0.6098922258666721,40,1
1156,0.6100602460957677,41,59
1157,0.6102255095773099,40,6
1158,0.6103853302495794,39,31.5
1159,0.6105479076694026,38,0.5
1160,0.6107157158409939,38,22
1161,0.6108889668218583,39,4
1162,0.6110572697942925,39,35
1163,0.6112311569476685,40,4
1164,0.6114053268443838,40,30
1165,0.6115852222937102,41,5
1166,0.6117689347781103,41,32
1167,0.6119519404041636,41,13
1168,0.6121360770035722,41,11.5
1169,0.6123163965679064,39,17
1170,0.6125023003131826,40,13
1171,0.6126927279518802,40,13.5
1172,0.6128824487322303,40,10.5
1173,0.6130633337832424,39,33
1174,0.6132498030151963,40,6.5
1175,0.6134357774463071,39,8
1176,0.6136273360583595,40,8
1177,0.6138246202230235,41,6
1178,0.6140277713119681,42,4.5
1179,0.614231912002598,42,15
1180,0.6144420609891784,43,1
1181,0.6146526340907669,43,37.5
1182,0.6148690034308014,43,8.5
1183,0.6150766077273319,43,14.5
1184,0.6152752349228554,42,12
1185,0.6154684899949407,42,35
1186,0.6156677533629766,43,35
1187,0.6158519606482195,40,16
1188,0.6160418934860741,41,13.5
1189,0.6162210113912183,40,7
1190,0.6164058548489737,41,0.5
1191,0.6165717545030284,37,15.5
1192,0.6167343319228517,36,0.5
1193,0.6168950715109728,34,3.5
1194,0.6170606884216879,35,1.5
1195,0.6172112492496115,34,22
1196,0.6173629410508901,34,3.5
1197,0.6175190153739204,34,28.5
1198,0.6176760792986365,34,16
1199,0.6178355465417329,34,8.5
1200,0.617998830819903,34,35.5
1201,0.6181669924206682,35,0.5
1202,0.6183114742668065,32,20.5
1203,0.6184525631928794,30,12.5
1204,0.6185916729155803,30,9
1205,0.6187350944741983,31,29
1206,0.6188829692404024,32,3
1207,0.6190354385858633,33,11
1208,0.6191891802763481,33,39
1209,0.6193433460818414,33,12.5
1210,0.6195022478382601,34,9.5
1211,0.6196660269172733,35,17
1212,0.6198297353104522,34,16
1213,0.6199855268901434,34,5.5
1214,0.6201461957924298,35,42
1215,0.6202944946736424,34,12
1216,0.6204451968732348,34,18
1217,0.6206007763954227,35,6
1218,0.6207613746118742,36,20.5
1219,0.6209225383150032,36,7.5
1220,0.6210888620840658,37,12
1221,0.6212515101897238,37,8.5
1222,0.6214123911495143,36,6
1223,0.621578432175238,37,23
1224,0.6217395958783671,36,10.5
1225,0.6219059196474296,37,2
1226,0.6220672954080629,37,21
1227,0.6222339726062991,38,5
1228,0.6223885625268007,37,2
1229,0.6225223708118988,33,2.5
1230,0.6226472019959889,32,2
1231,0.6227766277593353,33,3
1232,0.6229001865984013,32,10
1233,0.6230283400167228,33,33.5
1234,0.6231395995205498,28,22.5
1235,0.6232548881169546,29,10.5
1236,0.6233743471776075,30,15
1237,0.6234957147557976,29,3
1238,0.62361877879402,29,14.5
1239,0.6237268574352851,27,4
1240,0.6238388237974593,28,25.5
1241,0.6239548192522111,29,14.5
1242,0.6240749851712112,30,7
1243,0.6241926770859961,29,16
1244,0.6243064812798724,28,41.5
1245,0.62441639775284,27,2
1246,0.6245302019467163,28,7
1247,0.6246468335739809,28,31
1248,0.6247513072376759,28,10
1249,0.6248591738214371,28,2.5
1250,0.624971069497776,29,15.5
1251,0.6250871356383632,30,13
1252,0.6251994554297104,29,18
1253,0.6253159456853057,30,23.5
1254,0.625427841361645,29,15
1255,0.6255339407995385,29,42
1256,0.6256184810578466,26,0.5
1257,0.6257065556078898,26,5.5
1258,0.6257983765071726,27,46
1259,0.6258882182030836,27,33.5
1260,0.6259798977306973,27,21
1261,0.6260754649792193,28,10
1262,0.6261750613203199,29,10
1263,0.6262705578830071,29,13.5
1264,0.6263702249099425,30,19.5
1265,0.6264742037727945,31,16.5
1266,0.626578324007316,31,16
1267,0.6266827269851766,31,12.5
1268,0.6267810509812525,29,29
1269,0.6268769716589482,29,11
1270,0.6269728923366438,29,22
1271,0.6270628754042242,29,39
1272,0.6271570289360522,30,18
1273,0.6272554943037973,31,14
1274,0.6273416603363038,31,1
1275,0.6274276849971407,31,8.5
1276,0.6275178094363905,31,31
1277,0.6276086407339875,31,26
1278,0.6277039252391708,32,88.5
1279,0.6277973719126517,32,19.5
1280,0.6278954131653887,33,12
1281,0.6279908390422415,32,2.5
1282,0.6280879613791273,32,25
1283,0.6281896782952687,33,45
1284,0.6282918193264186,33,7.5
1285,0.6283986963084937,34,21
1286,0.628498575392933,33,16.5
1287,0.6286031904282976,34,0.5
1288,0.6287073106628192,33,2.5
1289,0.628816166848266,34,3.5
1290,0.628926012635399,34,9
1291,0.6290302742415899,33,9
1292,0.6291331928169216,32,20.5
1293,0.6292399284273271,32,1.5
1294,0.6293512586169888,33,4.5
1295,0.6294673247575757,34,29.5
1296,0.6295867131323936,33,1
1297,0.6297108374581369,34,21
1298,0.6298182092410549,31,2.5
1299,0.6299278429706838,31,2.5
1300,0.6300256721659164,30,4
1301,0.6301237841044881,30,0.5
1302,0.6302199875255228,29,5.5
1303,0.6303126566548218,27,34.5
1304,0.6304049723549475,26,14
1305,0.6305010344043132,27,31.5
1306,0.6306009841745868,28,22
1307,0.6307049630374391,29,13
1308,0.6308041352635311,27,13
1309,0.63089574410531,26,9.5
1310,0.630991099296328,27,36.5
1311,0.6310903422082548,28,15
1312,0.6311936142127601,29,21
1313,0.6312994309073147,29,0.5
1314,0.6314029149693239,28,11
1315,0.6315104281239112,29,33
1316,0.6316221117427464,30,28
1317,0.6317381071974986,31,6.5
1318,0.6318529716788954,31,20
1319,0.6319675534169537,31,36.5
1320,0.6320865883625979,32,24.5
1321,0.6322102178874983,33,0.5
1322,0.63233837130582,33,16.5
1323,0.6324712606750669,34,15
1324,0.6326090273669084,35,1.5
1325,0.6327518127530141,36,9.5
1326,0.6328819453747071,35,3.5
1327,0.6329987890594759,33,4
1328,0.6331176119476162,33,31
1329,0.6332337487740379,33,21.5
1330,0.6333527130338478,33,9
1331,0.6334764132445827,34,2.5
1332,0.6335938224160291,33,12
1333,0.6337052939773598,31,13.5
1334,0.633817472397038,31,2
1335,0.6339329023651123,31,1
1336,0.6340488271340299,30,8
1337,0.6341687103096908,30,17.5
1338,0.6342834334194184,29,29
1339,0.6343843727913783,28,15
1340,0.6344893412559163,29,24
1341,0.6345941683487848,29,17.5
1342,0.6347031659059014,30,3.5
1343,0.6348164752989346,31,14.5
1344,0.6349314811520007,31,18
1345,0.6350509402126534,32,6.5
1346,0.6351749938525623,33,1.5
1347,0.6353037834433962,34,20
1348,0.6354348349809403,34,4
1349,0.6355581110766673,32,25.5
1350,0.6356666138329407,31,7
1351,0.6357795697968006,32,11
1352,0.635894787707371,32,4.5
1353,0.6360102883612802,32,9
1354,0.6361159636841652,31,20.5
1355,0.6362213562637115,31,3
1356,0.6363265367857537,30,4
1357,0.636436029143713,31,3
1358,0.6365423406391102,30,18.5
1359,0.6366529639704249,31,8
1360,0.636764152788417,31,21
1361,0.6368775328672853,30,29
1362,0.6369952247820702,31,29.5
1363,0.6371164509885909,31,12.5
1364,0.6372388788543013,30,3.5
1365,0.6373656185559287,31,8
1366,0.6374968114651428,32,3
1367,0.6376325989536126,33,5
1368,0.6377641452919997,33,3.5
1369,0.6378891178477594,32,36.5
1370,0.6380186849827753,33,3
1371,0.6381493124053116,32,36
1372,0.6382504638347755,27,13.5
1373,0.638339527986505,26,6.5
1374,0.6384323384874735,27,5.5
1375,0.6385256437892853,26,16
1376,0.6386167578302209,25,11
1377,0.6387099924461977,25,2.5
1378,0.6388068320397446,26,11.5
1379,0.638907417982531,27,4.5
1380,0.6390067315802925,27,2.5
1381,0.6390981990504017,26,22
1382,0.6391926353255688,26,6.5
1383,0.6392804271322732,26,27
1384,0.6393719652882175,27,64.5
1385,0.63946498784669,26,11
1386,0.6395598482368655,26,42
1387,0.6396527294236685,26,8.5
1388,0.6397375524253157,24,6.5
1389,0.6398258390328632,25,5.5
1390,0.6399088948886422,25,5.5
1391,0.6399955557219917,26,2.5
1392,0.6400755720868785,26,13.5
1393,0.640159334801005,27,13
1394,0.6402469852360398,28,27.5
1395,0.6403255878842329,26,25.5
1396,0.6403988890948226,25,2.5
1397,0.6404757952829826,26,0.5
1398,0.6405530549003158,25,14.5
1399,0.6406300317743105,25,11
1400,0.6407017072107021,24,21
1401,0.6407692121828461,21,22.5
1402,0.6408337483499325,21,22.5
1403,0.6409013240079111,22,13.5
1404,0.6409696065242368,22,10
1405,0.6410410699031245,23,8.5
1406,0.6411158555162432,24,19.5
1407,0.6411863292934449,23,16.5
1408,0.6412601253048779,24,23.5
1409,0.6413373849222112,25,15
1410,0.6414182495171145,26,5.5
1411,0.641502860461257,27,5
1412,0.6415913591263089,28,16.5
1413,0.6416838868839387,29,16
1414,0.6417805851058161,30,11.5
1415,0.6418815951636108,31,38
1416,0.641987058428992,32,27
1417,0.6420971162736288,33,18
1418,0.642211910069191,34,14
1419,0.6423156768745388,32,13.5
1420,0.6424240382591428,33,5.5
1421,0.6425224329410533,30,2
1422,0.6426226654546661,30,12
1423,0.6427272098041957,31,3
1424,0.642833309242089,31,15
1425,0.6429369346757678,30,21
1426,0.6430448719453634,31,7
1427,0.6431530919582982,31,8.5
1428,0.643265765178819,32,41
1429,0.6433821140627449,32,7.5
1430,0.6434991698050176,32,1.5
1431,0.6436191943523482,32,3
1432,0.6437438134789345,33,2.5
1433,0.6438726737556029,33,50
1434,0.6440062699831967,34,12
1435,0.6441447435333852,35,15
1436,0.644288235777838,36,41
1437,0.6444241646379772,33,1
1438,0.6445648294490418,34,2.5
1439,0.6447057063176106,33,3
1440,0.6448445332969724,32,30
1441,0.6449879548555907,33,30
1442,0.6451197132514821,32,13.5
1443,0.6452450392364155,31,6
1444,0.6453701531638444,30,2.5
1445,0.6454837453002167,27,1
1446,0.645576131686177,23,19
1447,0.6456650544662371,22,11
1448,0.6457571581088588,23,10.5
1449,0.6458439603138774,22,19
1450,0.6459339433814579,23,11.5
1451,0.6460272486832693,24,9.5
1452,0.6461240175909816,25,1.5
1453,0.6462192314103303,25,2
1454,0.646313738371332,25,10.5
1455,0.6463777797375754,22,3
1456,0.6464450019663806,23,25.5
1457,0.6465149102569044,23,5.5
1458,0.6465846771757588,23,14.5
1459,0.6466577663288449,24,34
1460,0.6467343190878312,25,7.5
1461,0.6468135579085366,25,8.5
1462,0.6468964017068117,26,11.5
1463,0.6469829918543263,27,15
1464,0.6470734697227496,28,12.5
1465,0.6471636648478339,28,32
1466,0.6472578890654969,29,5
1467,0.6473502754514573,29,1
1468,0.6474452065274672,29,12.5
1469,0.6475338465641882,26,1.5
1470,0.647603825540547,24,30.5
1471,0.6476772681228062,25,10.5
1472,0.6477538208817925,25,21
1473,0.6478306563841179,25,4
1474,0.6479110968640127,26,5
1475,0.6479900529413795,25,7
1476,0.6480711295937867,25,6.5
1477,0.6481558112237642,26,13.5
1478,0.6482417651987665,26,14.5
1479,0.648331465523008,27,2.5
1480,0.6484250535681584,28,10
1481,0.648521469046697,28,8
1482,0.6486219136178142,29,2
1483,0.6487265286531787,30,8.5
1484,0.6488277507684774,28,9.5
1485,0.648929679742123,28,20.5
1486,0.6490350016358345,28,10
1487,0.6491347393486047,27,4.5
1488,0.6492383647822833,28,5.5
1489,0.6493384559242265,26,22
1490,0.6494422934154093,27,6
1491,0.6495392036947911,27,15.5
1492,0.6496369622041891,27,3.5
1493,0.6497306916210088,26,22.5
1494,0.6498281673870683,27,7
1495,0.6499295308740362,28,13.5
1496,0.6500335804227234,28,9.5
1497,0.650139326431443,28,2
1498,0.6502491015327411,29,9
1499,0.6503603610365678,28,6.5
1500,0.650461724523536,26,14.5
1501,0.6505576452012316,25,23.5
1502,0.6506554037106296,25,17
1503,0.6507540104500442,25,28
1504,0.6508523344461199,25,2.5
1505,0.6509542634197657,26,20.5
1506,0.6510570406234278,26,42
1507,0.651152113071107,25,16
1508,0.6512487406071497,25,18
1509,0.651348195576581,25,26
1510,0.6514395923608555,25,19
1511,0.6515345941227,26,17
1512,0.6516314337162468,26,5
1513,0.6517137120278444,26,18.5
1514,0.6517937283927312,26,34
1515,0.6518747343593042,26,11.5
1516,0.6519568712992322,26,9
1517,0.6520427545883999,27,28.5
1518,0.6521208624357494,27,13
1519,0.6522028580040083,28,5.5
1520,0.6522888826648453,29,19
1521,0.6523790777899299,30,6
1522,0.6524637594199073,28,2.5
1523,0.652552470142463,29,31.5
1524,0.6526453513292665,30,18
1525,0.6527425443519868,31,20.5
1526,0.6528383236580132,31,37
1527,0.6529280946680893,30,4
1528,0.6530221775140829,31,1
1529,0.6531074246307379,30,46
1530,0.6531950043799386,29,9.5
1531,0.6532780602357179,29,43.5
1532,0.6533652865557447,30,27
1533,0.6534345586737563,28,5
1534,0.6535052445084621,28,0.5
1535,0.6535785457190519,27,10.5
1536,0.653650857327956,27,7
1537,0.6537270566577689,28,8
1538,0.6537975304349706,27,9.5
1539,0.6538672973538251,27,16.5
1540,0.6539409519935887,28,5.5
1541,0.65401863572593,29,26
1542,0.6541004899225193,30,4.5
1543,0.6541851715524969,30,8
1544,0.6542652586032186,29,9
1545,0.6543446387955931,29,15.5
1546,0.6544223225279346,29,8
1547,0.654504176724524,30,3
1548,0.654578184793461,29,10
1549,0.654653606579092,29,18.5
1550,0.6547258475021613,28,47.5
1551,0.6547991487127514,27,0.5
1552,0.6548761255867458,27,5
1553,0.6549537386332529,26,5.5
1554,0.6550350980289992,27,4
1555,0.6551203451456544,28,22
1556,0.6552065818639953,28,26
1557,0.6552940909273611,28,13
1558,0.6553801862740328,28,5.5
1559,0.6554599905814157,27,12.5
1560,0.655538522543774,27,2.5
1561,0.6556135202143967,27,7.5
1562,0.6556847715357802,24,10.5
1563,0.6557594864630643,25,13
1564,0.65583618059372,25,1
1565,0.655915702157764,25,32
1566,0.6559926083459237,24,0.5
1567,0.65607276608248,24,2
1568,0.6561534893057142,24,10
1569,0.6562360503606507,24,27.5
1570,0.6563220750214875,25,3
1571,0.656411068487382,25,6.5
1572,0.6564989309799213,25,13
1573,0.6565903984500305,26,4
1574,0.656677483398388,26,12
1575,0.6567683146959851,27,4
1576,0.6568554703301774,25,20
1577,0.6569462309419395,26,5.5
1578,0.6570407379029413,27,6
1579,0.6571391325848517,28,23
1580,0.6572415563593401,29,4.5
1581,0.6573469489388865,29,11.5
1582,0.6574468280233259,29,21.5
1583,0.6575428900726911,27,1.5
1584,0.6576373263478579,26,32
1585,0.6577355089722641,27,10.5
1586,0.6578151012221427,24,18.5
1587,0.6578981570779223,25,4
1588,0.6579802940178501,24,23
1589,0.6580608051835802,23,15.5
1590,0.6581309255316079,22,2.5
1591,0.658204226742198,23,10.5
1592,0.6582808501870191,24,3
1593,0.6583535152250966,24,4
1594,0.6584296438690747,25,23.5
1595,0.6585073982872511,24,11.5
1596,0.6585886163113281,25,1.5
1597,0.6586734393129747,26,3.5
1598,0.6587538797928701,24,14.5
1599,0.6588309980385341,23,5
1600,0.6589009063290581,23,6.5
1601,0.6589729351946232,23,19
1602,0.6590482862944197,24,1.5
1603,0.6591271010001164,25,6.5
1604,0.6592051381616317,24,12.5
1605,0.6592861441282044,24,5
1606,0.6593675742097855,24,3.5
1607,0.659452467897267,25,17.5
1608,0.6595335445496748,25,11
1609,0.6596167417771232,25,3
1610,0.6597035439821421,26,5
1611,0.6597940925364001,27,7
1612,0.6598854893206747,27,22.5
1613,0.6599778050208004,26,8.5
1614,0.6600738670701655,27,3
1615,0.6601714135220594,26,12
1616,0.6602650722530445,25,37
1617,0.6603623359615998,26,15.5
1618,0.6604476537640895,25,5
1619,0.6605365765441493,26,23.5
1620,0.6606223891474823,24,12
1621,0.6606985884772951,24,15.5
1622,0.6607782514130083,25,16
1623,0.6608562178886889,25,6.5
1624,0.6609299432142868,25,28
1625,0.6609925001780016,23,2.5
1626,0.6610583793759474,24,26
1627,0.6611235517155462,24,3.5
1628,0.6611907032585165,24,4
1629,0.6612485949571406,23,15
1630,0.6613033764790375,21,29.5
1631,0.6613611974918271,22,5
1632,0.6614221993671778,23,34.5
1633,0.6614865234767601,24,19
1634,0.6615466771220947,23,18.5
1635,0.6616101530016605,24,25
1636,0.6616739823103999,23,15
1637,0.6617411338533701,24,3.5
1638,0.6618117490022414,25,5
1639,0.6618770627135095,24,1
1640,0.6619458400306782,25,29
1641,0.6620096693394174,23,0.5
1642,0.6620715901306197,22,16
1643,0.662136691784384,23,17
1644,0.6622005917789576,22,23
1645,0.6622541716416649,22,7.5
1646,0.6623109323669334,23,8
1647,0.6623710153264335,24,4
1648,0.6624195058090415,22,6
1649,0.6624711771542116,23,6
1650,0.6625261707336126,24,42.5
1651,0.662584627918914,25,20
1652,0.6626422368741993,25,11
1653,0.6627034508070546,26,10
1654,0.6627638165098934,26,20.5
1655,0.6628267269027814,26,13.5
1656,0.6628933836449091,27,25.5
1657,0.6629574956969871,27,24
1658,0.6630254954699741,28,7
1659,0.6630932124996223,28,14.5
1660,0.663161000215105,27,33.5
1661,0.663230908505629,27,10.5
1662,0.6633023718845165,27,4
1663,0.663377722984313,28,13
1664,0.6634571031766875,29,18.5
1665,0.6635406538333097,30,1.5
1666,0.6636174893356349,29,18.5
1667,0.6636984953022078,30,0.5
1668,0.6637831062463505,29,1.5
1669,0.6638718876547409,30,6.5
1670,0.6639637792398586,30,14
1671,0.6640487436131749,28,8
1672,0.6641356871898628,28,25
1673,0.6642237617399063,28,2.5
1674,0.6643080899407104,27,21.5
1675,0.6643963058624229,28,11
1676,0.6644885508767141,29,33
1677,0.6645800890326582,29,19
1678,0.6646675980960238,28,2.5
1679,0.664759136251968,29,10.5
1680,0.6648468573728377,29,20.5
1681,0.6649387489579554,30,9.5
1682,0.6650261166496515,28,16
1683,0.6651167358897443,28,10
1684,0.6652113842224154,29,27
1685,0.6653030637500289,29,23
1686,0.66539891374189,30,22.5
1687,0.6654967429371227,30,18
1688,0.6655947135040248,30,15.5
1689,0.6656848379432746,29,22.5
1690,0.6657620268747734,28,17.5
1691,0.6658375193462391,28,5
1692,0.665917040910283,29,22.5
1693,0.6660007329385745,30,2
1694,0.6660887368027835,31,18.5
1695,0.6661753269502979,31,20.5
1696,0.666266370305399,32,22.5
1697,0.6663581912046816,31,9.5
1698,0.6664421659763121,30,1
1699,0.6665304525838596,31,6
1700,0.6666170427313741,29,10.5
1701,0.6666911921719805,27,15
1702,0.6667692293334957,28,39.5
1703,0.6668430960307631,27,5.5
1704,0.6669208504489397,28,27.5
1705,0.6669957774337275,28,39
