"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
536,0.03676961961917304,380,230,0.0000757691640971363
537,0.03696956230871067,379,74,0.0000757691640971363
538,0.03716770910445168,376,277,0.00007648621769775308
539,0.037367075770409895,377,271,0.00007648621769775308
540,0.03756766763629727,378,359,0.00007720778105462409
541,0.03776949004596284,379,131,0.00007720778105462409
542,0.037972548357393,380,175,0.00007793386830491628
543,0.03817684794271115,381,356,0.0000793996710344319
544,0.03837628446041122,377,313,0.00008013941478798925
545,0.038576944396757414,378,354,0.00008013941478798925
546,0.03877883309559876,379,353,0.00008088373898363553
547,0.03898132186062816,379,227,0.00008088373898363553
548,0.03918299716835942,377,148,0.00008163265775853767
549,0.039383852489777466,376,155,0.00008163265775853767
550,0.0395855449293988,376,349,0.00008238618524986263
551,0.03978846190450245,377,152,0.00008314433559477735
552,0.03999260874480035,378,149,0.00008390712293044877
553,0.04019480577054037,377,216,0.00008390712293044877
554,0.04039640937456085,377,282,0.00008390712293044877
555,0.040597226553902535,376,344,0.00008467456139404382
556,0.04079749051527131,375,343,0.00008544666512272948
557,0.04099897110944599,376,219,0.00008622344825367263
558,0.041201673652001496,377,228,0.00008700492492404024
559,0.04140560347264968,378,340,0.00008779110927099929
560,0.04161076591523966,379,81,0.00008779110927099929
561,0.04181556839492874,378,180,0.00008858201543171665
562,0.04202160621089571,379,337,0.00008937765754335933
563,0.042228884721126805,380,191,0.00009017804974309421
564,0.04243490114756016,379,269,0.00009017804974309421
565,0.04264215761794802,380,334,0.00009098320616808828
566,0.04285065950441375,381,114,0.00009179314095550845
567,0.043057231493233546,379,248,0.00009179314095550845
568,0.04326504520833065,380,331,0.00009179314095550845
569,0.043473232681847405,380,330,0.00009260786824252166
570,0.04367858313462054,379,329,0.00009342740216629487
571,0.043885171284578396,380,107,0.00009342740216629487
572,0.044093002503844334,381,327,0.00009425175686399502
573,0.044300116949896905,379,274,0.00009425175686399502
574,0.04450847238709413,380,147,0.00009425175686399502
575,0.044718074187559305,381,237,0.00009508094647278905
576,0.04492750854506307,380,213,0.00009508094647278905
577,0.04513819271530365,381,55,0.00009591498512984387
578,0.045347007624563555,380,321,0.00009675388697232648
579,0.04555690110070095,380,320,0.00009675388697232648
580,0.04576804506815908,381,319,0.00009844633676224271
581,0.04598044491319866,382,318,0.00009929991298401022
582,0.04619410603621738,383,168,0.00009929991298401022
583,0.04640903385175027,384,316,0.00010015840893987326
584,0.0466252337884694,385,196,0.00010102183876699876
585,0.04684271128918401,386,82,0.00010102183876699876
586,0.047061471810840534,387,199,0.00010189021660255366
587,0.047278921769997775,385,312,0.00010189021660255366
588,0.047497653392928864,386,305,0.00010189021660255366
589,0.047717672136580375,387,310,0.00010364187284761944
590,0.047938983472035825,388,276,0.00010364187284761944
591,0.04815876354261016,383,308,0.00010364187284761944
592,0.04837982874056437,384,185,0.00010452517953146419
593,0.04860218449457052,385,218,0.00010541349077240613
594,0.04882583624743784,386,90,0.00010630682070761218
595,0.0490507894561128,387,7,0.00010630682070761218
596,0.049276096247113925,386,76,0.00010630682070761218
597,0.04950234294765914,386,182,0.00010630682070761218
598,0.04972989764952025,387,301,0.00010720518347424926
599,0.04995484837712236,384,300,0.00010720518347424926
600,0.05018109969816505,385,63,0.00010901706405048436
601,0.050408657055457315,386,298,0.00010901706405048436
602,0.050630729564255204,382,205,0.00010993061013441624
603,0.05085101399475356,378,169,0.00010993061013441624
604,0.05107257580546433,379,64,0.00011084924559844697
605,0.05128798161274863,372,108,0.00011363582964280139
606,0.05150463563526989,373,293,0.00011363582964280139
607,0.051720516156839154,373,85,0.00011363582964280139
608,0.051937647876587556,374,238,0.00011457496399889676
609,0.05215603608181551,375,75,0.00011457496399889676
610,0.052373696760158364,375,82,0.00011457496399889676
611,0.052590550510217986,372,288,0.00011457496399889676
612,0.0528086556846514,373,245,0.00011551925842092568
613,0.05302386752529292,370,125,0.00011551925842092568
614,0.05323735872898981,369,5,0.00011551925842092568
615,0.05345208514173002,370,114,0.00011646872704605503
616,0.05366524129457048,369,283,0.00011646872704605503
617,0.05387747924548657,366,282,0.00011742338401145179
618,0.05408864231932591,366,212,0.00011742338401145179
619,0.05429846734565711,363,83,0.00011742338401145179
620,0.05450739243999616,362,17,0.00011742338401145179
621,0.05471536130814429,361,146,0.00011742338401145179
622,0.054920385197073464,357,244,0.00011838324345428292
623,0.05512659620040402,358,242,0.00011838324345428292
624,0.05533399937924179,359,23,0.00011934831951171531
625,0.055541373605161606,359,274,0.00011934831951171531
626,0.05574746230786102,358,273,0.00012031862632091596
627,0.05595474090998369,359,272,0.00012129417801905175
628,0.056163214486772625,360,95,0.00012129417801905175
629,0.056370324672825475,359,270,0.00012129417801905175
630,0.056578628631885404,360,269,0.00012129417801905175
631,0.05678813145333248,361,268,0.00012227498874328965
632,0.05699813058594316,360,147,0.00012524911644428544
633,0.057207734935810835,359,266,0.00012524911644428544
634,0.05741853903870715,360,243,0.0001262511046446012
635,0.05762802631869537,359,264,0.0001262511046446012
636,0.05783871181076104,360,104,0.00012827108431821008
637,0.058049331517876564,358,262,0.00012827108431821008
638,0.05826006725814593,356,183,0.00012827108431821008
639,0.05847199900509473,357,260,0.00012827108431821008
640,0.058685131805691584,358,259,0.0001292891040658371
641,0.058899423769154524,358,258,0.0001292891040658371
642,0.059114925763366535,359,257,0.00013237545259801178
643,0.059331642863570476,360,256,0.000133415045662391
644,0.059549580159146465,361,255,0.000133415045662391
645,0.05976718462340124,361,99,0.00013446006739887563
646,0.05998601285973119,362,132,0.00013446006739887563
647,0.06020241879853457,359,252,0.00013446006739887563
648,0.06042004325038717,360,251,0.00013551053194463258
649,0.06063877458586249,360,250,0.00013762784601263134
650,0.060855497084108055,359,249,0.000138694723809207
651,0.06107343969290264,360,162,0.000138694723809207
652,0.061289387698238315,358,247,0.00013976710096372277
653,0.061506551092309215,359,157,0.00014084499161334558
654,0.061722360185842436,358,11,0.00014192840989524236
655,0.06193938275959348,359,244,0.00014301736994658013
656,0.06215597827780555,359,243,0.00014301736994658013
657,0.06237130914161172,359,242,0.00014411188590452573
658,0.06258556505529901,358,206,0.00014521197190624615
659,0.06279987734800804,358,240,0.00014521197190624615
660,0.06301539623613452,359,135,0.00014521197190624615
661,0.0632321267949214,360,238,0.00014521197190624615
662,0.06344520025711621,356,237,0.00014631764208890836
663,0.06365944094036236,356,178,0.00014631764208890836
664,0.0638748814897344,357,210,0.00014631764208890836
665,0.0640897764976152,356,234,0.00014631764208890836
666,0.06430587426974121,357,14,0.00014854579154572573
667,0.06452136105943014,356,146,0.00015079644737231345
668,0.06473802305766972,356,231,0.00015079644737231345
669,0.06495495466582009,356,230,0.00015079644737231345
670,0.06517309490513995,357,229,0.00015193025051718855
671,0.0653909171288895,357,228,0.00015193025051718855
672,0.0656064444027121,354,220,0.00015193025051718855
673,0.06582317247571383,355,143,0.000153069722666007
674,0.06604110636658878,356,225,0.00015421487795593583
675,0.06626025110816845,357,224,0.0001565222945077923
676,0.06647578308966771,354,92,0.00015768458404405376
677,0.06668981764595117,353,222,0.00015768458404405376
678,0.06690170985360032,352,221,0.00015885261327009342
679,0.06711478938770823,353,220,0.00015885261327009342
680,0.06732763873575158,351,219,0.00016002639632307808
681,0.06754167743186885,352,30,0.00016002639632307808
682,0.06775228499987035,348,83,0.00016120594734017472
683,0.06796406741121251,349,216,0.00016358240981537178
684,0.06817039840374738,343,215,0.00016358240981537178
685,0.06837587081785967,343,214,0.00016477934954780605
686,0.0685824938442084,344,150,0.00016477934954780605
687,0.06879027234597886,345,170,0.00016598211379302008
688,0.0689971351810904,344,81,0.0001671907166881808
689,0.0692038304483622,344,210,0.0001671907166881808
690,0.06941167912702932,345,183,0.0001671907166881808
691,0.06962068609441446,346,208,0.0001696254949770101
692,0.06982981216271876,344,207,0.0001696254949770101
693,0.07004009875341351,345,206,0.0001696254949770101
694,0.07024956892271739,345,180,0.0001696254949770101
695,0.07045951159855175,345,204,0.00017208379751162953
696,0.07066997829439706,344,203,0.00017208379751162953
697,0.07088160733632733,345,116,0.00017332180571402785
698,0.07109367751441487,345,201,0.00017332180571402785
699,0.07130568906567103,345,200,0.00017456573738937453
700,0.0715188671900251,346,166,0.0001758156066748365
701,0.07173058569194764,345,58,0.0001758156066748365
702,0.07194044543209235,342,29,0.00017707142770758067
703,0.0721501949706644,341,196,0.00017833321462477404
704,0.0723600416574916,340,38,0.00017833321462477404
705,0.07256962181631045,340,194,0.00017960098156358348
706,0.07277739129856844,339,193,0.000180874742661176
707,0.07298630077605037,340,141,0.000180874742661176
708,0.07319635505539304,341,191,0.000180874742661176
709,0.07340631502569518,341,84,0.000180874742661176
710,0.07361742351593283,342,97,0.0001821545120547185
711,0.07382720019550937,340,50,0.00018603001138271533
712,0.07403634750019454,339,187,0.00018733395533172722
713,0.0742465523922015,339,91,0.00018733395533172722
714,0.0744579013509365,340,185,0.00018733395533172722
715,0.07467039918303636,341,184,0.00018996009431227197
716,0.07488325980311433,341,183,0.00018996009431227197
717,0.07509474969291023,339,138,0.0001912823176181388
718,0.07530738429974414,340,97,0.0001912823176181388
719,0.07551981545860843,340,45,0.0001912823176181388
720,0.07573339476984202,341,179,0.0001926106623172911
721,0.0759444250344227,340,178,0.00019528577244412002
722,0.07615660099150563,341,167,0.00019663256614613057
723,0.07636946091650622,340,176,0.00019798553779009435
724,0.07658189149339041,339,175,0.00019934470151317837
725,0.07679400808379695,339,174,0.00020071007145254957
726,0.07700726922159533,340,173,0.00020208166174537484
727,0.07722167971342216,341,172,0.00020208166174537484
728,0.0774342223862593,340,36,0.00020208166174537484
729,0.0776469211027889,339,170,0.00020345948652882124
730,0.07786076504529446,340,169,0.00020623389611624482
731,0.07807051150903278,338,168,0.00021044262260621162
732,0.07827923361957263,337,167,0.00021044262260621162
733,0.07848501065664581,335,166,0.00021044262260621162
734,0.07869190552186532,336,165,0.00021185815121389003
735,0.07889992296531899,337,164,0.0002132800132723581
736,0.07910906775123232,338,163,0.0002204848201273858
737,0.07931828392748246,337,162,0.0002204848201273858
738,0.07952659038646478,335,161,0.00022194497977109744
739,0.07973460459957586,334,160,0.00022488461042856234
740,0.07994204773947218,333,159,0.00022636410971664945
741,0.08014676297870411,330,152,0.00022785008382719563
742,0.08034866901678074,328,157,0.00022934254689736783
743,0.08055166436833798,329,156,0.00022934254689736783
744,0.08075204475163254,328,68,0.00023084151306433293
745,0.08094810074284976,327,154,0.00023234699646525788
746,0.08114523109042497,328,153,0.00023234699646525788
747,0.08134344043134865,329,152,0.00023234699646525788
748,0.08154176834069152,329,151,0.00023537757151765522
749,0.08173997656477917,329,150,0.00023690269144346145
750,0.08193906600089354,329,149,0.00023690269144346145
751,0.08213886079681548,329,148,0.00023997266678012382
752,0.0823397411598686,330,145,0.00023997266678012382
753,0.0825417117553181,331,134,0.00024151755046531375
754,0.08274411258481286,330,145,0.00024306905034463222
755,0.08294684412505397,330,144,0.00024306905034463222
756,0.0831506691916513,331,26,0.000244627180555246
757,0.08335435629128034,330,142,0.0002461919552343222
758,0.08355819362658236,330,141,0.0002461919552343222
759,0.08376310080612985,330,140,0.0002461919552343222
760,0.08396910586628097,331,139,0.00024934149454652936
761,0.0841738007314992,329,138,0.00024934149454652936
762,0.08437959063575048,330,66,0.0002509262874539942
763,0.08458648024429992,331,136,0.0002509262874539942
764,0.08479116622902114,328,114,0.0002509262874539942
765,0.0849930640369104,327,134,0.0002509262874539942
766,0.08519316800560467,326,133,0.00025572092882783715
767,0.08539239535449508,325,132,0.0002573326106268241
768,0.08559263893949386,325,127,0.0002589510499916089
769,0.08579035928523776,321,130,0.00026057626105935853
770,0.08598518305035392,320,129,0.0002622082579672399
771,0.08617727967114412,320,116,0.0002622082579672399
772,0.08636948285554243,319,127,0.00026384705485241997
773,0.08656273298433204,320,126,0.00026384705485241997
774,0.08675666873744384,320,125,0.0002654926658520656
775,0.08695099756034534,320,124,0.00027047052490946597
776,0.08714603881163765,320,123,0.00027047052490946597
777,0.08734189125356898,320,122,0.00027382342736812166
778,0.08753744972489483,319,121,0.0002755102199350669
779,0.08773367207522408,318,120,0.0002755102199350669
780,0.08792900142077285,317,119,0.0002755102199350669
781,0.08812537854480569,318,118,0.00028061213263237586
782,0.08832280297843989,318,117,0.00028061213263237586
783,0.08851782209799747,317,80,0.00028577664470490026
784,0.08871388929291947,318,115,0.00028577664470490026
785,0.08891072772684677,318,114,0.00028577664470490026
786,0.0891051976151125,316,113,0.00028751212567479085
787,0.08930070996628732,317,112,0.00028751212567479085
788,0.08949609547880034,317,111,0.0002892546186794843
789,0.08969032633349117,315,110,0.0002892546186794843
790,0.08988313766111218,315,109,0.0002910041378561475
791,0.0900769819938779,316,108,0.0002927606973419474
792,0.09027186379913277,317,107,0.0002945243112740509
793,0.09046773708631678,317,87,0.0002962949937896249
794,0.09066465562143207,318,105,0.00029985762111985265
795,0.09086136031540391,317,104,0.00030164959420884014
796,0.0910591116710236,318,103,0.00030344869242996596
797,0.09125791418391013,319,102,0.00030344869242996596
798,0.09145777236382005,320,68,0.0003070683208173004
799,0.0916586907346466,321,100,0.0003088888792578429
800,0.0918606738344202,322,99,0.0003162430711997433
801,0.09206372621530881,323,38,0.00031809967941598573
802,0.09226785244361727,324,97,0.00031809967941598573
803,0.09247305709978777,325,96,0.00031809967941598573
804,0.09267682085113577,324,95,0.00031996353999886896
805,0.09288080900173488,324,94,0.00031996353999886896
806,0.09308587480265158,325,93,0.00031996353999886896
807,0.09328755878824711,322,92,0.0003237130748132256
808,0.09348906146467663,322,91,0.00033321481786701746
809,0.09369163131578313,323,69,0.0003370669743762
810,0.09388809525851438,319,89,0.0003409487058386234
811,0.09408526953733577,319,2,0.00034486012535162323
812,0.09428204314999651,317,87,0.0003488013460125351
813,0.09447942646332438,314,86,0.00035078316711637534
814,0.09467785223956166,315,85,0.00035078316711637534
815,0.09487430973103242,311,84,0.00035078316711637534
816,0.0950704097194693,310,83,0.00035277248091869436
817,0.09526753813260866,311,82,0.00035476930155665915
818,0.09546569936710951,312,81,0.0003567736431674367
819,0.09566489783376789,313,26,0.0003567736431674367
820,0.09586513795751694,314,79,0.0003608049458560975
821,0.09606490639233485,313,78,0.0003669086606143574
822,0.09626571675284969,314,77,0.0003730808275349466
823,0.09646757347813183,315,52,0.0003814175243049233
824,0.09667048102138902,316,75,0.0003814175243049233
825,0.09687444384996576,317,37,0.0003835209250444575
826,0.09707946644534403,318,73,0.00038563204467714155
827,0.09728555330314316,319,72,0.00038563204467714155
828,0.09748445859794587,315,71,0.000389877497170627
829,0.09768440588913137,316,70,0.000389877497170627
830,0.09788105549763232,314,69,0.0003941539948827152
831,0.09807873850711846,315,68,0.0003984616509107418
832,0.09827534051813433,315,67,0.0004137854515896305
833,0.09847246370994679,315,66,0.00041600612012894153
834,0.09867062212643898,316,65,0.0004272287098286454
835,0.09886619452758673,315,15,0.00043635072622220337
836,0.09905503919707113,311,63,0.0004432767999814302
837,0.09924488873873785,312,62,0.00045027577911057275
838,0.09943574756338315,313,61,0.00045262503932038057
839,0.09962760961794324,313,60,0.0004549824566755134
840,0.09982048926813575,314,59,0.0004621037929845316
841,0.10001416573146885,314,58,0.00047171396575256756
842,0.10020542724153342,314,57,0.0004814564624031728
843,0.10039770729442088,315,56,0.00048391286820122757
844,0.10058615341596353,314,55,0.0004863776149277776
845,0.100775606329987,314,54,0.0004863776149277776
846,0.1009574871841887,310,53,0.0004863776149277776
847,0.10113743296889777,309,52,0.00048885071671999
848,0.10131821724311539,309,51,0.00048885071671999
849,0.10149529145584481,308,50,0.00048885071671999
850,0.10166947977564464,307,49,0.0004913321877150315
851,0.10184463267670088,308,35,0.000493822042050069
852,0.10202075451326119,309,47,0.0004963202938622697
853,0.10219615594806859,309,46,0.0004988269572888002
854,0.10237252814207451,310,30,0.0005038655755335191
855,0.10254555983191714,308,44,0.0005140443734302623
856,0.1027195543358704,309,43,0.0005243593405189827
857,0.10289231645350151,306,42,0.000529568170253673
858,0.10306603482559779,307,41,0.0005374459156798776
859,0.103237973495666,306,40,0.0005374459156798776
860,0.10341086467385018,307,39,0.0005454014013870917
861,0.10358471270026075,308,38,0.0005507484360657988
862,0.10375565690781381,307,37,0.0005835661161109885
863,0.10392593846158468,306,36,0.0005919693400323959
864,0.10409590985769375,305,35,0.0006004528489248621
865,0.1042634310118096,304,34,0.0006205620664761645
866,0.10443069908943159,301,33,0.0006440880275758328
867,0.10459889978417554,302,32,0.0006440880275758328
868,0.10476803736546614,303,31,0.0006500609853208591
869,0.10493437502429528,303,30,0.0006590894819989062
870,0.10510164785907386,304,29,0.0006712569834435944
871,0.10526986016750046,305,28,0.0007182180719891395
872,0.10543901626141111,306,27,0.0007246402523508882
873,0.10560888245108005,306,26,0.0007343451276440676
874,0.10577915498298224,305,25,0.0007375992372239437
875,0.10595035668018168,305,24,0.0007375992372239437
876,0.10611959514665172,304,23,0.0007706706181546676
877,0.1062893584271702,304,22,0.0007706706181546676
878,0.10645993968181161,303,21,0.0007740310957786089
879,0.10663051795351074,303,20,0.0007740310957786089
880,0.10680198770082008,303,19,0.0007841711130702373
881,0.10697440609679892,304,18,0.0007978283608928502
882,0.10714777743914594,305,17,0.0008326632120278136
883,0.10732051454577243,305,16,0.0008362014362517059
884,0.10749206558414784,304,15,0.0008612500526977434
885,0.10766456760382528,305,14,0.0008684975608655163
886,0.10783801600786927,305,13,0.0008684975608655163
887,0.10801219971188401,304,12,0.0009053455445728998
888,0.10818554419125763,304,11,0.0009203717225447584
889,0.10835964739824376,304,10,0.0009393870720915986
890,0.10853470958816842,305,9,0.0009470659476342469
891,0.10870940059263783,305,8,0.0009470659476342469
892,0.10888470939130263,305,7,0.0009625490105673099
893,0.10905498340289486,303,6,0.000966445965402334
894,0.10922620582282486,304,5,0.0009781999099462981
895,0.109398266039542,304,4,0.000998000932545893
896,0.10956792098695006,304,3,0.001101022768101021
897,0.10973610758929483,303,2,0.001472683700999864
898,0.10990402373349889,303,1,0.0015838843023206785
