"t","S [м²]","N активних","T життя [с]"
344,0.2451041999837616,153,9
345,0.24620008174911334,153,274
346,0.2473056082039116,154,170
347,0.24841408775580426,154,21
348,0.24953227482899643,155,10
349,0.25064788579621283,155,267
350,0.2517526268528477,155,82
351,0.2528671382626353,156,103
352,0.25399148285742856,157,178
353,0.2551190947085816,155,43
354,0.2562530525768947,155,185
355,0.2573967807983607,156,135
356,0.2584994798197707,152,17
357,0.2596117606987742,153,53
358,0.2607128260920043,152,153
359,0.26178322954093547,150,175
360,0.2628630891837538,151,98
361,0.26392387935916495,150,107
362,0.2649859890034906,150,166
363,0.2660411557280519,149,41
364,0.26709424900146156,149,69
365,0.2681385772313678,148,24
366,0.2691588094456213,145,48
367,0.2701622341391779,144,88
368,0.27116927166428606,143,134
369,0.27218532556031005,144,257
370,0.27318400644895985,143,148
371,0.2741917037085252,144,94
372,0.2751768129169114,143,100
373,0.27613986814486924,141,85
374,0.27709679726715297,140,55
375,0.2780625542647929,141,44
376,0.2790139855999324,139,23
377,0.27997418197857576,140,116
378,0.28090877437709205,139,120
379,0.2818155008487712,136,102
380,0.2827308038683944,137,120
381,0.2836547462678154,138,2
382,0.28455858247425314,136,11
383,0.2854566067342819,135,156
384,0.28636314471040186,136,56
385,0.2872782592344659,137,65
386,0.28820201313832766,138,33
387,0.2891344692538396,139,71
388,0.2900756904128549,140,124
389,0.29101109962546157,139,102
390,0.2919121083985109,136,134
391,0.29281732690571644,136,27
392,0.2937172047054105,136,85
393,0.29460269401075156,134,145
394,0.2954966342003305,135,97
395,0.2963990881060006,136,177
396,0.297299562808299,135,129
397,0.29819224636081665,135,95
398,0.2990934436294254,136,85
399,0.29999379266801773,135,97
400,0.3008984771044719,135,215
401,0.30181167525701746,136,128
402,0.3027334499575072,137,33
403,0.30364652244634666,136,32
404,0.3045594378555534,135,161
405,0.30546110636306,133,126
406,0.3063653509765428,133,100
407,0.30727323983750376,133,117
408,0.30818951675084993,134,17
409,0.3091142445484336,135,36
410,0.31004412455797004,135,252
411,0.3109825182835973,136,208
412,0.3119294885571686,137,157
413,0.31288509821053767,138,31
414,0.31383803751015116,137,98
415,0.3147549427420282,134,114
416,0.3156802988581426,135,259
417,0.31657917134818786,134,78
418,0.31745558145076,131,131
419,0.31833535305747135,130,163
420,0.3192233242210082,131,163
421,0.32011955777322443,132,72
422,0.3210188700862411,132,100
423,0.32190517620567194,132,67
424,0.3227998075456345,133,50
425,0.3236766574711778,131,90
426,0.3245422604950215,131,88
427,0.32539542281195705,131,94
428,0.32625684751757145,132,19
429,0.3271231102758721,132,131
430,0.3279976982547048,133,37
431,0.328880674285923,134,124
432,0.32975538792846226,133,11
433,0.33061169183805084,131,226
434,0.33147625813631876,132,3
435,0.33233912797455417,130,60
436,0.33320061551202135,130,159
437,0.3340700826948287,130,161
438,0.334919600764286,129,141
439,0.33576321263955455,129,17
440,0.3365971798253765,128,13
441,0.33743922090431827,129,191
442,0.33826376331217956,128,63
443,0.33906615749183283,125,136
444,0.3398545715841778,124,188
445,0.34061822992641233,122,41
446,0.34138958517064816,123,148
447,0.3421435674075097,122,81
448,0.3429052465463727,123,143
