"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
144,0.22551980423662232,8,6.8999999999999915,0.0000012063715789784806
145,0.22641598781788025,8,5.599999999999996,0.0000012063715789784806
146,0.22687129560139754,7,12.299999999999972,0.0000012063715789784806
147,0.22705980529777994,5,4.4,0.0000012063715789784806
148,0.22722045387788867,6,10.899999999999977,0.0000012063715789784806
149,0.22742302210322102,7,11.499999999999975,0.0000012063715789784806
150,0.22767828956356967,8,2.500000000000001,0.0000012063715789784806
151,0.22797501514954616,7,11.199999999999976,0.0000012063715789784806
152,0.22827143737548206,7,1.5000000000000002,0.0000012063715789784806
153,0.22850541838575766,6,2.400000000000001,0.0000014469979412893737
154,0.22861012030579403,6,14.599999999999964,0.0000014469979412893737
155,0.2287561398633618,7,19.70000000000001,0.0000014469979412893737
156,0.2289501559862677,7,2.700000000000001,0.0000014469979412893737
157,0.22920259601322812,8,1.6000000000000003,0.0000014469979412893737
158,0.22952735059433566,9,34.70000000000022,0.0000014469979412893737
159,0.22979880540535622,6,5.099999999999998,0.0000014469979412893737
160,0.2300128600788283,7,7.499999999999989,0.0000014469979412893737
161,0.23021461659515877,7,23.20000000000006,0.0000014469979412893737
162,0.23042393826294866,8,7.899999999999988,0.0000014469979412893737
163,0.23059052356959972,8,0.7,0.0000014469979412893737
164,0.23080401040019966,8,0.30000000000000004,0.0000017176657833502195
165,0.2310597773737802,7,2.1000000000000005,0.0000017176657833502195
166,0.23138767452928902,8,9.89999999999998,0.0000017176657833502195
167,0.2318002562600185,9,1.0999999999999999,0.0000017176657833502195
168,0.2322735200126969,8,4.100000000000001,0.0000017176657833502195
169,0.23272346362493304,7,11.199999999999976,0.0000020201422510286615
170,0.23315032035998132,7,9.199999999999983,0.0000020201422510286615
171,0.23361481789105903,8,17.799999999999983,0.0000020201422510286615
172,0.2341693014349603,9,15.199999999999962,0.0000020201422510286615
173,0.23480931483885556,9,6.499999999999993,0.0000020201422510286615
174,0.2355606967205729,10,5.099999999999998,0.0000020201422510286615
175,0.23629956190810963,10,11.999999999999973,0.0000020201422510286615
176,0.23693099228452574,10,8.599999999999985,0.0000020201422510286615
177,0.23760836904254923,11,9.99999999999998,0.0000023561944901923448
178,0.23841337202037707,12,5.099999999999998,0.0000023561944901923448
179,0.2393656165371402,13,4.999999999999998,0.0000023561944901923448
180,0.24036006668223317,11,12.69999999999997,0.0000023561944901923448
181,0.2413757037281819,11,11.799999999999974,0.0000023561944901923448
182,0.24252918787110925,12,12.99999999999997,0.0000023561944901923448
183,0.24385111930338355,13,4.6,0.0000023561944901923448
184,0.2453328446062152,12,2.1000000000000005,0.0000023561944901923448
185,0.24651179391014386,11,5.099999999999998,0.000002727589646708913
186,0.24776847937174165,12,20.200000000000017,0.000002727589646708913
187,0.24917287996736712,10,2.1000000000000005,0.000002727589646708913
188,0.2503455323415208,9,1.5000000000000002,0.000002727589646708913
189,0.25153670116459986,9,5.999999999999995,0.000002727589646708913
190,0.2526483993763408,8,10.599999999999978,0.000002727589646708913
191,0.2538552748864159,8,15.99999999999996,0.000002727589646708913
192,0.25518924647253505,9,1.6000000000000003,0.000002727589646708913
193,0.25613746925982767,7,2.800000000000001,0.000002727589646708913
194,0.2563450929949631,7,4.5,0.000002727589646708913
195,0.25659338847581525,6,12.199999999999973,0.000002727589646708913
196,0.25672791009879514,6,7.39999999999999,0.0000031360948664460113
197,0.256902380704832,7,1.5000000000000002,0.0000031360948664460113
198,0.25713131769175274,8,8.699999999999985,0.0000031360948664460113
199,0.2574133038085716,7,1.7000000000000004,0.0000031360948664460113
200,0.2577567518477156,8,0.30000000000000004,0.0000031360948664460113
201,0.2581276681077021,6,8.799999999999985,0.0000031360948664460113
202,0.2585203812283931,7,11.399999999999975,0.0000031360948664460113
203,0.25899406791798246,8,3.0000000000000013,0.0000031360948664460113
204,0.2595241009371347,8,0.7999999999999999,0.0000031360948664460113
205,0.2601334782166956,8,9.399999999999983,0.0000031360948664460113
206,0.26084777330261294,8,11.499999999999975,0.000003583477295271282
207,0.26128165738772824,6,3.2000000000000015,0.000003583477295271282
208,0.2613698197060164,6,5.299999999999997,0.000003583477295271282
209,0.26147978948788425,7,2.700000000000001,0.000003583477295271282
210,0.26161415501297913,7,0.1,0.000003583477295271282
211,0.2617353894661803,6,16.09999999999996,0.000003583477295271282
212,0.26189822400572726,6,0.7,0.000003583477295271282
213,0.2621084533974445,6,17.49999999999998,0.000003583477295271282
214,0.26226975258175683,5,7.499999999999989,0.000003583477295271282
215,0.26237210979375114,5,13.09999999999997,0.000003583477295271282
216,0.2624811577145247,6,3.2000000000000015,0.000003583477295271282
217,0.26262859098878655,7,2.500000000000001,0.000004071504079052372
218,0.26275135608483335,7,1.6000000000000003,0.000004071504079052372
219,0.262869316311266,8,5.4999999999999964,0.000004071504079052372
220,0.263023811100415,6,3.1000000000000014,0.000004071504079052372
221,0.26322549575281357,7,21.80000000000004,0.000004071504079052372
222,0.2634564455188775,7,3.0000000000000013,0.000004071504079052372
223,0.263728324150382,8,7.099999999999991,0.000004071504079052372
224,0.2640609925997335,8,3.900000000000002,0.000004071504079052372
225,0.2644543722289408,7,0.1,0.000004071504079052372
226,0.2649096423133463,7,2.0000000000000004,0.000004071504079052372
227,0.2654529545501209,8,13.599999999999968,0.000004071504079052372
228,0.2658501052686098,6,1.4000000000000001,0.000004601942363656924
229,0.26614682408052714,6,2.600000000000001,0.000004601942363656924
230,0.266501214581408,6,4.000000000000002,0.000004601942363656924
231,0.2667027531497481,5,0.5,0.000004601942363656924
232,0.26682569643300325,4,13.999999999999966,0.000004601942363656924
233,0.26697888471230746,5,4.4,0.000004601942363656924
234,0.26717059942224514,5,7.39999999999999,0.000004601942363656924
235,0.2673939816806552,6,4.200000000000001,0.000004601942363656924
