"t","S [м²]","N активних","T життя [с]"
537,0.3923709109301333,13,undefined
538,0.39264916179146175,13,undefined
539,0.39292822946688005,13,undefined
540,0.3932081139563885,13,undefined
541,0.39346767234142804,12,undefined
542,0.3937107373650363,11,undefined
543,0.3939544935390284,11,undefined
544,0.3941989408634042,11,undefined
545,0.3944440793381638,11,undefined
546,0.3946436018875933,9,undefined
547,0.3948436899237004,9,undefined
548,0.3950443434464852,9,undefined
549,0.39524556245594766,9,undefined
550,0.3954473469520877,9,undefined
551,0.3956496969349054,9,undefined
552,0.39585261240440084,9,undefined
553,0.39603162035380235,8,undefined
554,0.3962111309580285,8,undefined
555,0.39639114421707916,8,undefined
556,0.39657166013095446,8,undefined
557,0.39675267869965425,8,undefined
558,0.3969341999231787,8,undefined
559,0.3971162238015278,8,undefined
560,0.39729875033470136,8,undefined
561,0.39748177952269936,8,undefined
562,0.39766531136552213,8,undefined
563,0.3978493458631694,8,undefined
564,0.39803388301564135,8,undefined
565,0.39821892282293775,8,undefined
566,0.39840446528505874,8,undefined
567,0.3985905104020043,8,undefined
568,0.39877705817377457,8,undefined
569,0.39896410860036924,8,undefined
570,0.39915166168178856,8,undefined
571,0.3993397174180325,8,undefined
572,0.3995282758091009,8,undefined
573,0.399717336854994,8,undefined
574,0.3999069005557116,8,undefined
575,0.4000969669112538,8,undefined
576,0.4002875359216205,8,undefined
577,0.40047860758681186,8,undefined
578,0.4006701819068277,8,undefined
579,0.40086225888166827,8,undefined
580,0.40105483851133333,8,undefined
581,0.40124792079582294,8,undefined
582,0.40144150573513715,8,undefined
583,0.401635593329276,8,undefined
584,0.40183018357823935,8,undefined
585,0.40202527648202724,8,undefined
586,0.4022208720406397,8,undefined
587,0.4024169702540768,8,undefined
588,0.4026135711223385,8,undefined
589,0.4028106746454247,8,undefined
590,0.4030082808233355,8,undefined
591,0.40320638965607086,8,undefined
592,0.40340500114363087,8,undefined
593,0.40360411528601536,8,undefined
594,0.40377360420967656,7,undefined
595,0.40394353295630914,7,undefined
596,0.40411390152591337,7,undefined
597,0.4042847099184891,7,undefined
598,0.4044233798182185,6,undefined
599,0.40456242670906645,6,undefined
600,0.40470185059103275,6,undefined
601,0.4048416514641175,6,undefined
602,0.40498182932832066,6,undefined
603,0.4051223841836423,6,undefined
604,0.40526331603008225,6,undefined
605,0.4054046248676408,6,undefined
606,0.40554631069631764,6,undefined
607,0.4056883735161131,6,undefined
608,0.4058308133270268,6,undefined
609,0.405973630129059,6,undefined
610,0.4061168239222096,6,undefined
611,0.4062603947064786,6,undefined
612,0.40640434248186613,6,undefined
613,0.40654866724837213,6,undefined
614,0.40669336900599634,6,undefined
615,0.40683844775473915,6,undefined
616,0.4069839034946004,6,undefined
617,0.4071297362255801,6,undefined
618,0.4072759459476781,6,undefined
619,0.4074225326608946,6,undefined
620,0.40756949636522954,6,undefined
621,0.4077168370606829,6,undefined
622,0.4078645547472547,6,undefined
623,0.4080126494249449,6,undefined
624,0.4081611210937535,6,undefined
625,0.40830996975368067,6,undefined
626,0.4084591954047262,6,undefined
627,0.40860879804689015,6,undefined
628,0.40875877768017255,6,undefined
629,0.4089091343045733,6,undefined
630,0.4090598679200925,6,undefined
631,0.4092109785267303,6,undefined
632,0.4093624661244863,6,undefined
633,0.4095143307133609,6,undefined
634,0.40966657229335385,6,undefined
635,0.40981919086446517,6,undefined
636,0.40997218642669503,6,undefined
637,0.4101255589800433,6,undefined
638,0.41027930852451006,6,undefined
639,0.41043343506009516,6,undefined
640,0.41058793858679865,6,undefined
641,0.4107428191046207,6,undefined
642,0.4108980766135611,6,undefined
643,0.41105371111361994,6,undefined
644,0.4111836788016989,5,undefined
645,0.4113139606490433,5,undefined
646,0.411444556655653,5,undefined
647,0.4115525017792304,4,undefined
648,0.41166069823021995,4,undefined
649,0.4117461809663242,3,undefined
650,0.41183185219798757,3,undefined
651,0.4119177119252102,3,undefined
652,0.412003760147992,3,undefined
653,0.4120899968663331,3,undefined
654,0.4121764220802333,3,undefined
655,0.41226303578969276,3,undefined
656,0.41234983799471153,3,undefined
657,0.41243682869528936,3,undefined
658,0.41252400789142646,3,undefined
659,0.41261137558312283,3,undefined
660,0.41269893177037836,3,undefined
661,0.4127866764531931,3,undefined
662,0.41287460963156714,3,undefined
663,0.4129627313055003,3,undefined
664,0.4130510414749927,3,undefined
665,0.4131395401400444,3,undefined
666,0.41322822730065517,3,undefined
667,0.4133171029568252,3,undefined
668,0.41340616710855455,3,undefined
669,0.41349541975584303,3,undefined
670,0.41358486089869073,3,undefined
671,0.4136744905370976,3,undefined
672,0.41376430867106373,3,undefined
673,0.4138543153005891,3,undefined
674,0.41394451042567365,3,undefined
675,0.4140348940463175,3,undefined
676,0.4141254661625205,3,undefined
677,0.4142162267742827,3,undefined
678,0.41430717588160404,3,undefined
679,0.41439831348448475,3,undefined
680,0.41448963958292456,3,undefined
681,0.4145811541769237,3,undefined
682,0.41467285726648195,3,undefined
683,0.4147647488515995,3,undefined
684,0.4148304081380595,2,undefined
685,0.4148961930882256,2,undefined
686,0.41492581830694897,1,undefined
687,0.4149555063575254,1,undefined
688,0.41498525723995494,1,undefined
689,0.4150150709542375,1,undefined
690,0.41504494750037313,1,undefined
691,0.41507488687836186,1,undefined
692,0.41510488908820364,1,undefined
693,0.4151349541298985,1,undefined
694,0.4151650820034464,1,undefined
695,0.4151952727088474,1,undefined
696,0.4152255262461015,1,undefined
697,0.4152558426152086,1,undefined
698,0.4152862218161688,1,undefined
699,0.4153166638489821,1,undefined
700,0.41534716871364846,1,undefined
701,0.4153777364101679,1,undefined
702,0.4154083669385404,1,undefined
703,0.415439060298766,1,undefined
704,0.41546981649084463,1,undefined
705,0.41550063551477634,1,undefined
706,0.4155315173705611,1,undefined
707,0.41556246205819897,1,undefined
708,0.4155934695776899,1,undefined
709,0.4156245399290339,1,undefined
710,0.415655673112231,1,undefined
711,0.41568686912728114,1,undefined
712,0.41571812797418434,1,undefined
713,0.41574944965294064,1,undefined
714,0.41578083416355,1,undefined
715,0.41581228150601246,1,undefined
716,0.415843791680328,1,undefined
717,0.41587536468649655,1,undefined
718,0.4159070005245182,1,undefined
719,0.4159386991943929,1,undefined
720,0.4159386991943929,0,undefined
