"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
528,0.19373578553618379,30,10.5,0.00011934831951171285
529,0.19396879049289192,30,6.5,0.00011934831951171285
530,0.19421074427627377,30,23.5,0.00011934831951171285
531,0.19443331600377917,30,71,0.00011934831951171285
532,0.19465591394394838,29,21.5,0.00011934831951171285
533,0.1948494667801127,29,54,0.00011934831951171285
534,0.1950473455893609,29,35,0.00011934831951171285
535,0.1952551068673497,30,45.5,0.00011934831951171285
536,0.19547282071086503,30,31.5,0.00012425244381873693
537,0.19565089128755858,28,41.5,0.00012425244381873693
538,0.1958117280687022,26,8.5,0.00012425244381873693
539,0.1959590523689689,26,34,0.00012425244381873693
540,0.19611408201426717,27,6.5,0.00012928910406583433
541,0.19626021938155944,27,65.5,0.00012928910406583433
542,0.19639204080565353,26,9,0.00012928910406583433
543,0.19651844975647942,27,38.5,0.00012928910406583433
544,0.19665201977140964,28,28,0.00012928910406583433
545,0.196793139622535,29,9.5,0.00012928910406583433
546,0.19690263433668878,27,51,0.00012928910406583433
547,0.19697819837756222,26,85.5,0.00013446006739887273
548,0.19705988440076977,27,27.5,0.00013446006739887273
549,0.1971480670412354,28,75,0.00013446006739887273
550,0.19724313507104996,29,7,0.00013446006739887273
551,0.19734518892300362,29,40,0.00013446006739887273
552,0.19745454314906094,30,24,0.0001397671009637197
553,0.19558275485529114,30,11.5,0.0001397671009637197
554,0.19571499509295598,32,17.5,0.0001397671009637197
555,0.19585291287576917,32,56.5,0.00014521197190624295
556,0.19599541139519563,32,19,0.00014521197190624295
557,0.19614237549222957,32,32.5,0.00014521197190624295
558,0.19629870045544895,33,3,0.00014521197190624295
559,0.19646500684757726,34,40.5,0.00014521197190624295
560,0.19663359639216657,34,56,0.00015079644737231007
561,0.1968018516516625,33,21,0.00015079644737231007
562,0.19382637797456428,33,36.5,0.00015079644737231007
563,0.1940222151412868,36,71,0.00015079644737231007
564,0.19421908932810938,36,28,0.00015079644737231007
565,0.19441988245541772,35,7,0.00015079644737231007
566,0.19462760456167302,35,2,0.00015079644737231007
567,0.1948435989722592,36,8,0.00015079644737231007
568,0.195064452739457,35,11,0.00015652229450778874
569,0.19527606904615608,34,25,0.00015652229450778874
570,0.19549365977850922,34,41.5,0.00015652229450778874
571,0.19570160189442512,34,10.5,0.00015652229450778874
572,0.19586987747609863,31,35,0.00015652229450778874
573,0.19604527995705634,32,19,0.00015652229450778874
574,0.1962227234914911,32,68,0.00015652229450778874
575,0.19640903633103565,31,13,0.0001623912804585466
576,0.19659675670226381,30,52.5,0.0001623912804585466
577,0.19679266278767513,31,40,0.0001623912804585466
578,0.19699917940592443,32,22.5,0.0001623912804585466
579,0.1972038349250508,31,61.5,0.0001684051723704513
580,0.19741883384346479,32,50,0.0001684051723704513
581,0.1976450299871448,33,8.5,0.0001684051723704513
582,0.19786967899461771,31,45,0.0001684051723704513
583,0.1981039115286552,32,34,0.0001684051723704513
584,0.19831505806907773,32,50,0.0001684051723704513
585,0.19851535050505684,31,11,0.0001684051723704513
586,0.19870519027322897,31,52.5,0.0001684051723704513
587,0.1988876186316321,31,16.5,0.0001684051723704513
588,0.19906880115219852,31,32,0.0001684051723704513
589,0.1992592491130734,32,73,0.00017456573738937044
590,0.1994594093076368,32,17.5,0.00017456573738937044
591,0.19964861290329647,31,41,0.00017456573738937044
592,0.199821307233212,29,22.5,0.00017456573738937044
593,0.19999744661399654,29,39.5,0.00017456573738937044
594,0.20018322813168354,30,35,0.00017456573738937044
595,0.20037906883269777,31,24,0.00017456573738937044
596,0.20056990497661487,30,2,0.0001808747426611717
597,0.2007460788167438,30,0.5,0.0001808747426611717
598,0.20092267441568648,29,12,0.0001808747426611717
599,0.2010995065176511,29,2,0.0001808747426611717
600,0.20127426752465882,29,69,0.0001808747426611717
601,0.20145491283288153,28,17,0.00018733395533172278
602,0.2016452388606915,29,22.5,0.00018733395533172278
603,0.20184565941474603,30,51.5,0.00018733395533172278
604,0.2020545481317983,30,31,0.00018733395533172278
605,0.20227413220469032,31,19,0.0001939451425468912
606,0.20250484281701353,32,14.5,0.0001939451425468912
607,0.20271034627163204,30,18,0.0001939451425468912
608,0.20291805453524478,30,24,0.0001939451425468912
609,0.20313621782285912,31,74.5,0.0001939451425468912
610,0.20336473687978213,31,48,0.00020071007145254472
611,0.20360392272368652,32,26.5,0.00020071007145254472
612,0.2026859160690605,34,12,0.00020071007145254472
613,0.20292552779511902,35,76,0.00020071007145254472
614,0.20317214448739687,35,4.5,0.00020763050919455088
615,0.20343103282962843,36,7.5,0.00020763050919455088
616,0.20369151189766505,36,11,0.00020763050919455088
617,0.20394362500263988,35,59.5,0.00020763050919455088
618,0.20419702252813623,35,22.5,0.00020763050919455088
619,0.19698026564370297,39,10,0.00020763050919455088
620,0.19727135462341028,38,39,0.00020763050919455088
621,0.1975710175003432,38,4,0.00020763050919455088
622,0.19788473331026415,39,45,0.00020763050919455088
623,0.19821259335570976,39,56,0.00021470822291877744
624,0.19853363545787367,37,60,0.00021470822291877744
625,0.19884229192917552,35,59,0.00021470822291877744
626,0.1991293141171929,34,30,0.00021470822291877744
627,0.19939007975738435,33,9.5,0.00021470822291877744
628,0.19701741752937574,37,35,0.00021470822291877744
629,0.19729671110494085,35,28.5,0.00021470822291877744
630,0.19757566686112102,35,21.5,0.00021470822291877744
631,0.19785368249569946,35,36,0.00021470822291877744
632,0.19813150521685405,34,10.5,0.00021470822291877744
633,0.19838563875860432,33,18,0.0002219449797710919
634,0.19859637591023427,32,1,0.0002219449797710919
635,0.19878737522061976,31,5,0.0002219449797710919
636,0.19898518157688738,32,8.5,0.0002219449797710919
637,0.19919287688143042,32,42.5,0.0002219449797710919
638,0.19940632601291855,32,29.5,0.00022934254689736206
639,0.19963075324358506,33,7.5,0.00022934254689736206
640,0.19986652054380855,33,27,0.00022934254689736206
641,0.1926184613210489,31,8.5,0.0002369026914434555
642,0.19285331323971291,36,11.5,0.0002369026914434555
643,0.19304872688047586,35,37,0.0002369026914434555
644,0.19325347812000346,35,8.5,0.0002369026914434555
645,0.1934693750430425,35,11.5,0.0002369026914434555
646,0.1936968223259969,36,47,0.0002369026914434555
647,0.19393610948626436,36,41.5,0.00024462718055523984
648,0.19418808534291018,37,27,0.00024462718055523984
649,0.19445326590252768,38,10.5,0.0002525177813785827
650,0.19472977887407011,37,45,0.0002525177813785827
651,0.19498353041778863,36,19,0.0002605762610593518
652,0.19524585232444092,36,10,0.0002605762610593518
653,0.1955209047499237,36,25.5,0.0002605762610593518
654,0.19580862407698577,36,6.5,0.0002605762610593518
655,0.19609125402394892,36,14,0.00026880438674341473
656,0.19637705069630707,35,8.5,0.00026880438674341473
657,0.1966646969813399,35,47,0.00026880438674341473
658,0.19695172800508653,34,16,0.0002772039255766392
659,0.19724365785170261,35,18.5,0.0002857766447048928
660,0.19751729125905362,33,23.5,0.0002857766447048928
661,0.1978030402184733,33,12.5,0.0002857766447048928
662,0.19802692081201806,31,46.5,0.0002857766447048928
663,0.19823822610104436,31,41.5,0.0002945243112740431
664,0.1984560648228677,32,64,0.0002945243112740431
665,0.19868457710573156,32,13.5,0.0002945243112740431
666,0.1989246612487854,33,40,0.0002945243112740431
667,0.19915293820672458,29,14,0.0002945243112740431
668,0.19936158600289025,29,23.5,0.0002945243112740431
669,0.1995624919330098,28,2,0.0002945243112740431
670,0.19975386911808674,28,13.5,0.0002945243112740431
671,0.19995326737825686,28,63.5,0.0002945243112740431
672,0.2001623039465135,29,69.5,0.0002945243112740431
673,0.2003813926295138,30,61.5,0.00030344869242995793
674,0.20060882194648513,29,19.5,0.00031255155531850477
675,0.20084322618819597,29,18,0.00031255155531850477
676,0.20108560585373197,30,121.5,0.00031255155531850477
677,0.20131345958023575,30,32,0.00031255155531850477
678,0.20154925839456056,30,17,0.00031255155531850477
679,0.20177112355824325,27,9,0.0003218346670855513
680,0.20191933437668694,24,73.5,0.0003218346670855513
681,0.20206807504436658,24,12.5,0.0003218346670855513
682,0.20222330143190476,25,14,0.0003218346670855513
683,0.20238602817555384,26,26,0.0003312997948769652
684,0.20248615907827924,22,21.5,0.0003312997948769652
685,0.20136405119928058,22,26,0.00034094870583861416
686,0.20148702540758834,28,10,0.00034094870583861416
687,0.20160562239558202,27,34,0.00035078316711636574
688,0.2017192021619331,27,32.5,0.00035078316711636574
689,0.20183956629579436,28,61.5,0.0003608049458560876
690,0.20192600653043447,28,13,0.0003608049458560876
691,0.202010457253352,28,45,0.0003710158092036474
692,0.20208871736977077,28,4.5,0.0003710158092036474
693,0.20216084136668852,26,3,0.0003710158092036474
694,0.20222575953180652,25,10.5,0.0003710158092036474
695,0.2022879386208298,24,44,0.0003814175243049128
696,0.2023459410605949,22,38.5,0.0003814175243049128
697,0.20240769780175577,22,22.5,0.0003814175243049128
698,0.1986949319914672,22,25,0.0003814175243049128
699,0.19877658031556303,26,29.5,0.0003814175243049128
700,0.19886464043391508,27,6.5,0.0003814175243049128
701,0.19895948698144764,28,32.5,0.00039201185830575134
702,0.19906150873025139,29,39.5,0.00039201185830575134
703,0.1991704880268604,29,41.5,0.00039201185830575134
704,0.19928669701173823,30,37,0.00039201185830575134
705,0.19896582219938316,33,10.5,0.00040280057835203085
706,0.19910542112696514,33,11,0.00040280057835203085
707,0.19924272747730815,32,15,0.00040280057835203085
708,0.19937483665165442,32,13.5,0.00040280057835203085
709,0.19949446565283488,30,19,0.00040280057835203085
710,0.19961327057499223,30,19,0.0004137854515896188
711,0.19973796745599667,30,24.5,0.0004137854515896188
712,0.19986870473610108,31,8,0.0004137854515896188
713,0.2000082571288418,32,54,0.0004137854515896188
714,0.2001570699549777,33,0.5,0.0004137854515896188
715,0.20030943444978322,32,29.5,0.0004137854515896188
716,0.2004505095332134,31,68.5,0.0004137854515896188
717,0.2006003764618593,31,5,0.00042496824516438295
718,0.200759356856269,32,38,0.00042496824516438295
719,0.20092830454242078,33,7.5,0.00042496824516438295
720,0.2011036984821735,32,5,0.00042496824516438295
721,0.20127748373013796,31,9.5,0.00042496824516438295
722,0.20145488367497474,29,0.5,0.0004363507262221909
723,0.20163906327493264,28,15.5,0.0004363507262221909
724,0.20183100270691987,29,21,0.0004363507262221909
725,0.20203317244085905,29,20.5,0.0004479346619089103
726,0.2022459294402156,30,12.5,0.0004479346619089103
727,0.2024426911187512,28,13,0.0004597218193704088
728,0.20263139608475195,27,32.5,0.0004597218193704088
729,0.20280622453782696,26,56.5,0.0004597218193704088
730,0.20298889411164103,27,31,0.000471713965752554
731,0.20318031459179173,27,50,0.0004839128682012136
732,0.2033814337575126,28,41.5,0.0004839128682012136
733,0.2023102096656755,28,12,0.0004839128682012136
734,0.20253709087290347,32,44.5,0.0004839128682012136
735,0.20270848959037377,30,40,0.0004963202938622552
736,0.20287773386250704,29,9,0.0004963202938622552
737,0.20304882863088808,30,17,0.0004963202938622552
738,0.20322926865566568,31,12,0.0004963202938622552
739,0.20340955935661767,29,5.5,0.0004963202938622552
740,0.2035848681788444,28,55,0.0004963202938622552
741,0.20375685977375324,28,31,0.0004963202938622552
742,0.2038781169053263,26,2,0.0005089380098815464
743,0.19675683567235452,33,34,0.0005089380098815464
744,0.19691522495647154,33,27,0.0005089380098815464
745,0.1970594196414066,27,22.5,0.0005217677834049551
746,0.1972040107560646,27,31.5,0.0005217677834049551
747,0.1973566465077609,28,32,0.0005348113815783486
748,0.19751459783422698,28,42,0.0005480705715475947
749,0.19768108152999062,29,12,0.0005480705715475947
750,0.1978366769564909,27,12,0.0005480705715475947
751,0.19798643019875267,27,42.5,0.0005480705715475947
752,0.1981305589102421,28,60.5,0.0005480705715475947
753,0.19828271105301917,29,37,0.0005615471204585611
754,0.1984035296378928,28,38,0.0005752427954571154
755,0.19853089932702203,29,54.5,0.0005752427954571154
756,0.1986610437296878,29,15.5,0.0005891593636891253
757,0.19879396991447348,30,1,0.0005891593636891253
758,0.19893512599208918,30,11,0.0005891593636891253
759,0.19908492547466786,31,42,0.0006032985923004582
760,0.19924380160747135,32,11,0.0006032985923004582
761,0.19940051946612183,30,20.5,0.0006032985923004582
762,0.19956176269081502,30,24,0.0006032985923004582
763,0.19973165815620045,31,32,0.0006176622484369821
764,0.1999108700146002,31,38,0.0006176622484369821
765,0.20010000675324133,32,13.5,0.0006176622484369821
766,0.2002995136928822,33,17,0.0006322520992445643
767,0.2004994485763475,33,18.5,0.0006470699118690727
768,0.20067011981876895,31,9.5,0.0006621174534563748
769,0.20084277556599964,31,9,0.0006621174534563748
770,0.20102486139262885,32,15.5,0.0006621174534563748
771,0.20121375073084838,31,7.5,0.0006621174534563748
772,0.20140422431533825,30,12,0.0006773964911523383
773,0.20129614773574334,30,34.5,0.0006773964911523383
774,0.20153050573713732,35,29,0.0006773964911523383
775,0.20177070975158587,35,39.5,0.0006929087921028309
776,0.20201683046492364,36,19.5,0.0007086561234537202
777,0.20175620501830424,39,28.5,0.0007246402523508737
778,0.2020291412866105,37,13.5,0.0007246402523508737
779,0.2022836880459695,33,1.5,0.0007246402523508737
780,0.20250696780991928,32,7.5,0.0007408629459401593
781,0.2027319967537537,31,0.5,0.0007408629459401593
782,0.20295327434143548,29,20.5,0.0007408629459401593
783,0.20317100320569065,28,20,0.0007408629459401593
784,0.20339704295696137,28,25.5,0.0007573259713674446
785,0.20361594874036443,28,56.5,0.0007573259713674446
786,0.2037984707574986,25,17,0.0007573259713674446
787,0.20398722049119464,26,19.5,0.0007573259713674446
788,0.20418409909588175,26,9,0.0007740310957785971
789,0.2043898140189558,27,26,0.0007740310957785971
790,0.20459843089006885,27,29.5,0.0007740310957785971
791,0.20479994530741547,27,11,0.0007740310957785971
792,0.20500892414890703,27,27.5,0.0007909800863194844
793,0.20521130564582607,26,47.5,0.0007909800863194844
794,0.20540909963207268,26,66.5,0.0008081747101359743
795,0.20560067149771932,25,26,0.0008081747101359743
796,0.20445828149654904,24,26,0.0008256167343739343
797,0.20470110088688176,29,3,0.0008256167343739343
798,0.2048479551263477,29,18,0.0008433079261792323
799,0.205003009511688,30,16.5,0.0008433079261792323
800,0.2051666436847402,30,18,0.0008433079261792323
801,0.20533134992628532,29,23,0.0008433079261792323
802,0.2054928873807655,28,59.5,0.0008433079261792323
803,0.20563132293731798,25,43.5,0.0008612500526977358
804,0.20577244278844334,26,11,0.0008612500526977358
805,0.2059209074868433,27,35.5,0.0008794448810753124
806,0.20600879884276502,25,7.5,0.0008794448810753124
807,0.20609702919616912,25,34,0.0009165997119911554
808,0.20618265831085594,25,17.5,0.0009165997119911554
809,0.20627420441895641,26,46.5,0.0009165997119911554
810,0.20634586601270535,25,46,0.0009165997119911554
811,0.20642302048485967,26,6,0.0009355632488211573
812,0.20650602833317616,27,44,0.0009355632488211573
813,0.2065952641925789,28,3.5,0.0009547865560937028
814,0.2066579781377515,27,20,0.0009742714009546595
815,0.2067124300869441,25,8,0.0009742714009546595
816,0.2067661195126949,24,30.5,0.0009742714009546595
817,0.20682350521855214,23,59.5,0.0009940195505498955
818,0.20688484933115292,23,38,0.0009940195505498955
819,0.2069504030797347,24,15.5,0.0009940195505498955
820,0.20700453664814697,22,10,0.0009940195505498955
821,0.20705582157742047,22,54.5,0.0010343128325266747
822,0.20710689444918995,22,11,0.0010343128325266747
823,0.20715989350995503,22,3.5,0.0010343128325266747
824,0.2072154779051245,22,33,0.0010548614991999533
825,0.20727392713826975,23,29.5,0.0010548614991999533
826,0.2073350977760512,23,15,0.0010756805391909819
827,0.20740123762801246,23,37,0.0010756805391909819
828,0.20747272898670954,24,50,0.0012063715789784805
829,0.20754990407556564,25,0.5,0.0012291327122780499
830,0.2076327302023821,24,68,0.0012291327122780499
831,0.20772144121946215,25,53,0.00125217835606231
832,0.20781671953963501,26,27.5,0.0012755102774771284
833,0.20791847827822885,26,13,0.0012991302436683727
834,0.20802551901582103,26,14.5,0.0013230400217819108
835,0.20813659562005063,26,17.5,0.0013230400217819108
836,0.20825503827730518,27,41.5,0.0013472413789636104
837,0.20838122162250866,28,6.5,0.0013472413789636104
838,0.2085155344277518,29,22.5,0.0013717360823593387
839,0.20865837960229267,30,34.5,0.0013717360823593387
840,0.2088101741925559,31,27,0.0013965258991149635
841,0.20894093326745927,28,8,0.0014216125963763526
842,0.20905184847236633,28,36.5,0.0014216125963763526
843,0.20917027110196773,29,9,0.0014469979412893737
844,0.20929625711588257,29,7,0.0014726837009998944
845,0.20943046448142238,30,37,0.0014726837009998944
846,0.20957268968228804,30,32,0.0014726837009998944
847,0.20967556790778896,28,43,0.0014726837009998944
848,0.20978579804914793,29,6.5,0.0014986716426537822
849,0.20990195136893092,28,49.5,0.0014986716426537822
850,0.21002572491621951,29,2,0.0016056805716203578
851,0.21015754810745957,29,10.5,0.0016332059301790958
852,0.21029743625791522,28,6,0.0016891967688981591
853,0.21044354593992223,28,5.5,0.0018049884128269267
854,0.21059859090048463,29,3,0.0018648174923705132
855,0.21075626478504952,28,36,0.0018648174923705132
856,0.2108878900559524,25,14,0.001895221531547644
857,0.21100348996455456,24,39.5,0.0019570174444419187
858,0.21112209019231562,24,3.5,0.0019884128524507976
859,0.21124752898006016,24,6.5,0.002052207407321378
860,0.21137489042250868,24,11.5,0.0022176314046131137
861,0.2114741889995304,23,1.5,0.002321027992901913
862,0.21155353885590095,21,36.5,0.002500412442548038
863,0.2116385789219653,21,27.5,0.0026503983590157217
864,0.21172470254297082,21,34,0.002886439566848701
865,0.21181181429304066,22,11.5,0.0038222996961756223
866,0.21190464452713814,22,4,0.004226101951710296
867,0.2120011277462684,22,14.5,0.004278491052626789
868,0.20974456376199663,22,30.5
869,0.2091614933939188,30,9.5
870,0.20931843479652157,29,28
871,0.20948307182485354,29,7
872,0.209656127536099,29,19
873,0.20906674403940903,33,25.5
874,0.209255717022533,33,24
875,0.2094553288128288,34,8
876,0.20964057959770685,32,22.5
877,0.2098096851488895,31,21.5
878,0.20995788919327402,26,20.5
879,0.21004669651980382,23,16
880,0.2101286741220795,24,9
881,0.20868951965772375,24,17.5
882,0.20878850633349977,27,16.5
883,0.20888932200524896,27,15
884,0.20898701513024984,27,14.5
885,0.20908161781165266,28,10
886,0.20918335328282586,29,4.5
887,0.2092820981541424,28,6
888,0.20938803236389716,29,7
889,0.20950125634488023,29,9.5
890,0.20961547346184087,29,8.5
891,0.20971923467122705,26,7.5
892,0.2098240579352797,27,6.5
893,0.20806992915862077,28,5.5
894,0.2081893466913457,29,1.5
895,0.2083152475877346,27,3.5
896,0.2084476489301977,27,2.5
897,0.20858272249173698,27,1.5
898,0.20871678848560732,26,0.5
