"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
534,0.18147507421556044,48,59.5
535,0.1820235135315457,49,64.5
536,0.18257679423815973,48,92
537,0.18313297807091,47,48
538,0.18133775932401228,45,46.5
539,0.17856602843519984,49,32
540,0.17922540769613435,49,49
541,0.17989450095790316,49,50.5
542,0.17931296034909808,45,38
543,0.17986902548855094,47,88
544,0.18037926559041256,45,46.5
545,0.18032251959135945,45,26
546,0.18082174742922258,46,22
547,0.1808414402082473,49,24
548,0.18068102076805276,49,9
549,0.180437966641844,50,101
550,0.17766815516796816,52,32.5
551,0.178052292918812,56,68
552,0.17867727380185983,57,61.5
553,0.17932749718552968,58,52.5
554,0.1796296373064446,56,42
555,0.18029120046514716,58,74.5
556,0.1772493354123259,58,86.5
557,0.1766667433517296,58,44
558,0.17739151437287462,58,84.5
559,0.17812693774930985,59,71.5
560,0.17888671180675267,58,48.5
561,0.1796547773126064,58,31.5
562,0.17978148255488943,56,33.5
563,0.17830612899100784,60,39
564,0.17628311394984691,63,62
565,0.17700156742451525,62,57
566,0.17774270781235663,62,61.5
567,0.17848925183773698,62,72
568,0.17926643876151094,63,79.5
569,0.1800519624904397,62,57
570,0.1807634775613829,60,79
571,0.1814474133758185,58,39
572,0.18208589731496536,54,65.5
573,0.18272069498783222,54,61.5
574,0.1833253463302944,53,41
575,0.18336654056213936,51,113
576,0.18391259423120335,51,49.5
577,0.18442399593694875,51,81
578,0.18492470847186496,49,0.5
579,0.1842944485350619,41,63
580,0.18469919503553855,41,46
581,0.18507186489327432,39,41.5
582,0.1841905539061627,38,57.5
583,0.18453091827576779,39,31.5
584,0.18112771371546543,37,68.5
585,0.1815500430228008,44,18.5
586,0.1819909420879621,45,125.5
587,0.18245104001487802,46,12
588,0.18134927964244796,46,43
589,0.18184878403863938,47,76.5
590,0.18229088329036905,45,37.5
591,0.1811710886053111,44,51
592,0.1816311252711702,47,18
593,0.18208734284028513,45,8
594,0.1824543003990037,44,17.5
595,0.18252573138021705,44,99.5
596,0.18291487162648787,46,43
597,0.18328270539503252,46,48.5
598,0.18125473026994546,47,64.5
599,0.181054856647537,47,21.5
600,0.1811771396072862,49,84
601,0.18156485523946345,48,56
602,0.18174532501119656,48,12.5
603,0.18158008420802652,53,61
604,0.18203701040263415,51,16
605,0.1812375656876088,51,66
606,0.18170803499362187,52,77.5
607,0.18220053059477798,53,26.5
608,0.1827157946923413,54,42.5
609,0.18305472031068573,56,29
610,0.18363221945689143,56,58
611,0.18291212577633378,58,41
612,0.18354766594498945,58,61.5
613,0.1841114340732793,61,30
614,0.18469556384530483,58,29.5
615,0.18531120712958796,56,59.5
616,0.18592655176621956,57,27
617,0.18654748323451162,55,17
618,0.18718093699294627,56,50
619,0.18784099689956396,56,44.5
620,0.18845243997264408,51,45.5
621,0.1888136369303585,51,55.5
622,0.18567302052668588,49,33.5
623,0.18590753786573228,55,65.5
624,0.18663622812188746,55,32.5
625,0.17505244470423698,56,40.5
626,0.17581422388319093,55,14
627,0.17629538825051944,56,38.5
628,0.17260806992977362,53,23
629,0.17331660500373536,54,63.5
630,0.174019200700436,53,34
631,0.17467785366441885,51,9.5
632,0.1753241062713241,52,53.5
633,0.17596827394062994,52,77.5
634,0.17503753794527052,51,30.5
635,0.17367242807086622,52,51.5
636,0.17447107226881367,58,22.5
637,0.17526592947316677,57,37
638,0.17557138475972947,56,71
639,0.175943578371654,58,36.5
640,0.17644725499923883,54,25
641,0.1767269037711233,55,20.5
642,0.1767208059397828,59,72.5
643,0.1773994992214776,57,45.5
644,0.1780370227168453,56,62
645,0.17802048723843752,55,44
646,0.17864775127394628,56,106
647,0.17894671966255316,54,10
648,0.17679755720815493,55,98
649,0.17744816524057533,59,78.5
650,0.1777302618040108,62,38.5
651,0.1784394778181803,60,37.5
652,0.17911343279275527,59,71
653,0.1798029651581537,59,53
654,0.18041299333644256,53,63
655,0.18094999126650765,53,14.5
656,0.17994922946542422,51,14.5
657,0.17770702825371598,50,50.5
658,0.17672617276178285,56,26.5
659,0.17725835551388294,53,7.5
660,0.17779874135710086,54,21
661,0.1783626661723243,55,28
662,0.17804891119066993,54,29
663,0.17864076986967192,55,79
664,0.17921166960963497,54,20
665,0.17977111736080273,53,27.5
666,0.1802945436106045,50,36.5
667,0.18078441971253606,48,71
668,0.18108494966904123,48,23.5
669,0.18153890381882398,47,51
670,0.18201285558029362,48,51.5
671,0.18249037314759978,47,24
672,0.18297280720923412,48,32.5
673,0.1834012914856265,46,28.5
674,0.18353335235798585,47,40
675,0.1831455669235469,46,41
676,0.1835885830294574,48,35.5
677,0.1840051178654928,47,43.5
678,0.18393008603004987,46,55.5
679,0.18440122155005506,49,21
680,0.18387002869416497,52,31
681,0.18284392719943668,54,81.5
682,0.18253055156509523,49,30.5
683,0.18123197915047237,53,21.5
684,0.18189668341095463,56,62
685,0.1825818085145592,56,21
686,0.18242229620924344,52,23
687,0.18306212111757936,53,39
688,0.18308523302933363,53,9
689,0.18363205511232572,46,61
690,0.1826587727240084,48,40
691,0.1831785601259443,47,67
692,0.18284687862755997,49,28
693,0.18342713187060047,48,53.5
694,0.18381765549756135,48,27
695,0.18435453385075617,48,5.5
696,0.1848916905294252,47,68
697,0.17848574964915165,49,45
698,0.17889654214469008,46,0.5
699,0.17944476881412263,48,57
700,0.18001396443642062,47,22
701,0.18057224351512124,46,37.5
702,0.18113991114529251,46,71
703,0.18064085530962712,43,33.5
704,0.1811541472724022,44,2.5
705,0.18163629063854128,43,131
706,0.182112480195728,43,32.5
707,0.17992621474669265,37,58.5
708,0.18034257375171422,42,25
709,0.18074206328775883,42,41
710,0.18110165921131716,41,40
711,0.18140945596615457,40,54.5
712,0.18172867584640454,41,24
713,0.1820567738674937,40,7
714,0.18234515734687767,38,21
715,0.18264633525686766,39,20
716,0.18296223054669206,40,21
717,0.18329340163444505,41,2
718,0.18187457582710198,40,75.5
719,0.18218596489496383,39,45.5
720,0.18250533350999118,37,42.5
721,0.18283634732176185,38,40.5
722,0.18317136548606858,37,50.5
723,0.1834894110978896,35,15.5
724,0.18346894931588822,31,46
725,0.18370357710155139,34,83
726,0.18395044119425072,35,81.5
727,0.18421002932624578,36,28.5
728,0.18448284336696288,37,36.5
729,0.18476895194056658,37,107.5
730,0.1850630356434709,37,33
731,0.18536560194106433,38,21.5
732,0.18566647884720822,38,35
733,0.18597955819009254,38,42.5
734,0.18475444838538224,39,15.5
735,0.18509439747570827,38,52
736,0.18404848686485226,40,45
737,0.18365172462392995,37,37.5
738,0.18400403195435716,37,90
739,0.18432312813439647,35,52.5
740,0.1846559026125,36,36
741,0.18347772938013154,38,42.5
742,0.18384096061726388,39,72.5
743,0.18420161005428365,39,7.5
744,0.18457754235781548,40,2.5
745,0.18428772896290022,40,54.5
746,0.184706348736535,43,33
747,0.18513178733702454,42,54
748,0.18520574975469317,45,60.5
749,0.18522991459086025,48,42.5
750,0.18567423779566433,46,77.5
751,0.18608198284815408,44,17
752,0.1864677496129636,43,35.5
753,0.1868093241829637,41,30
754,0.18682358711178573,41,15.5
755,0.18720074286930652,44,77
756,0.18734221526603245,43,29.5
757,0.187769268154272,47,70
758,0.18821546335559863,48,39
759,0.18864926556295528,48,15.5
760,0.18797455542804617,50,43
761,0.18807913099715298,49,42.5
762,0.1885691802793796,52,51.5
763,0.1885681450264255,51,42.5
764,0.18597745882080174,52,40.5
765,0.18647899808545973,52,24.5
766,0.1867927351011312,53,30
767,0.18730200651253304,53,20
768,0.18779955644539492,50,57.5
769,0.18831676970485037,51,21.5
770,0.18884081563380295,48,91.5
771,0.18840762279724627,47,1
772,0.18897262822216784,50,77.5
773,0.18950565066307942,48,2.5
774,0.189982639559247,47,40.5
775,0.19046729021084788,46,38.5
776,0.1905972263848256,44,40.5
777,0.1901236454294639,46,38.5
778,0.19051834776735316,45,42.5
779,0.19049436288554022,42,56
780,0.18908117427351484,46,6.5
781,0.18951558290642853,48,43
782,0.1891075919261389,48,30.5
783,0.18891992015142217,51,27
784,0.189491945563303,55,15
785,0.18900713851929277,53,78.5
786,0.18960321125214036,55,5
787,0.19021723406366298,53,50.5
788,0.19073399463925184,56,65.5
789,0.19124860135855262,54,14
790,0.18702514246801172,54,49.5
791,0.18772284081446447,55,10
792,0.18840741191783944,54,14
793,0.18903664101955303,54,73.5
794,0.18966773298753553,54,29.5
795,0.19030058709447234,55,10.5
796,0.1909593057373766,56,49.5
797,0.19058741519096836,52,34.5
798,0.1911997274052911,56,62.5
799,0.18795227054055783,56,62.5
800,0.18814336645491755,57,46.5
801,0.18774182614609358,58,36.5
802,0.1884302148735913,58,8.5
803,0.18913079101708946,56,33
804,0.18831117403746042,52,72.5
805,0.18886301805448405,50,17.5
806,0.18939648611067866,49,27.5
807,0.1899493267979717,48,46.5
808,0.19052386096793578,48,9
809,0.18945452624955564,48,58
810,0.19007985879463105,51,44.5
811,0.19071206435903457,49,42.5
812,0.19136375830259061,49,23.5
813,0.19092710745609515,48,40.5
814,0.1914850018860454,49,7
815,0.19045989971230515,50,9.5
816,0.19089449860792387,52,2
817,0.19163441848701931,54,50.5
818,0.19195330908908934,52,63
819,0.19269077940948787,54,53
820,0.19327642392004624,51,28
821,0.19363294029740588,51,63
822,0.19438592674757096,52,26
823,0.19359306523995115,50,45
824,0.19195455551597462,55,11
825,0.1928023546433765,55,43.5
826,0.19122335974150345,56,72
827,0.1901571157612457,54,19.5
828,0.19073793566906105,54,34
829,0.1914919187894956,55,16
830,0.19221477010117982,55,24.5
831,0.19295522218570582,55,26.5
832,0.1937139235856068,54,53
833,0.19439257180508213,52,16
834,0.1944927451193083,53,41.5
835,0.1912134133609874,58,25
836,0.19196517871335803,54,62
837,0.1918127650329925,49,41.5
838,0.19242138685769483,53,43.5
839,0.19289586228339003,52,25
840,0.19347431185954822,56,57.5
841,0.1940081215639439,56,19.5
842,0.19449911332396666,55,40
843,0.19505885000348377,58,13.5
844,0.19540040660750085,55,38
845,0.19602115605976858,58,14.5
846,0.19663802927757573,57,46
847,0.19725787012234325,54,51
848,0.1969805460308476,53,19
849,0.19599352761770097,50,46.5
850,0.1954735593778379,50,23.5
851,0.1958973736767507,54,9.5
852,0.19641674344321328,55,46
853,0.19695976527901699,56,30.5
854,0.1974779875787629,53,27
855,0.1979427875863083,51,43.5
856,0.19220186551848126,50,2.5
857,0.1926191160485931,50,41.5
858,0.19106796635868076,51,1
859,0.19149336755458274,47,39
860,0.1919215034087148,46,32.5
861,0.1844401432323143,45,24.5
862,0.18484590495809194,49,36.5
863,0.18520262720794511,47,35.5
864,0.18555566171889692,47,32.5
865,0.1859002436766394,47,33
866,0.18581377664028698,48,32.5
867,0.18616140044511628,47,31
868,0.18646630232049807,45,30.5
869,0.18674699518106605,44,11
870,0.18703661418993578,45,21.5
871,0.18734239963825136,46,27
872,0.18766499476710863,47,26
873,0.18799918796881954,47,25.5
874,0.18833790800919473,46,24.5
875,0.18791638628752086,48,23.5
876,0.18830520285157362,49,22.5
877,0.18832369780022437,51,3
878,0.18868285399898602,52,10.5
879,0.18915817588755163,52,6
880,0.1896208352924027,49,18.5
881,0.18994066159820966,49,4.5
882,0.18950557349770983,47,16
883,0.18867954413477583,49,15.5
884,0.18907348277112604,47,3.5
885,0.18937829157682542,46,0.5
886,0.1896789982479175,38,12.5
887,0.18925780197560751,36,11.5
888,0.18917592922398663,44,10.5
889,0.1895296968059491,44,9
890,0.18990175140239868,45,8.5
891,0.19027528009302608,45,7.5
892,0.1893746857156825,42,6.5
893,0.18924612231951957,38,5.5
894,0.1879617554014781,40,4.5
895,0.18813691077653863,41,3.5
896,0.188501406112015,43,2.5
897,0.1888799169758919,43,1.5
898,0.18502837661156876,41,0.5
