"t","S [м²]","N активних","T життя [с]"
1651,0.8096127741731399,5,1
1652,0.8097996989360284,6,2
1653,0.8098476082239957,5,1.5
1654,0.8100392453758646,6,1.75
1655,0.8100855838675051,5,1.5
1656,0.8102371657130408,4,1.5
1657,0.8102897873899885,5,1.75
1658,0.8103376966779556,3,1.5
1659,0.8103565462338772,4,0.25
1660,0.8103926745493935,2,1
1661,0.8104044555218444,3,1.5
1662,0.8104264466704194,2,1.25
1663,0.8104366568465436,3,1
1664,0.8104743559583867,3,1
1665,0.8104774975510403,2,1.75
1666,0.8104994886996153,2,3.25
1667,0.8105096988757395,3,1
1668,0.8105576081637067,3,1
1669,0.8105693891361576,3,1
1670,0.8106267232020855,3,1.5
1671,0.8106447873598437,3,1
1672,0.8107280395651638,4,2
1673,0.8107398205376147,3,6.25
1674,0.8107688802696604,3,0.75
1675,0.810787729825582,4,0.75
1676,0.8108513470768172,2,2
1677,0.8108678404382484,3,1.5
1678,0.8109463802545882,4,1.5
1679,0.8109848647645947,5,0.75
1680,0.8111073868780847,3,1.5
1681,0.8111450859899277,4,0.5
1682,0.8112519001401498,3,1.5
1683,0.8112958824373001,4,2.25
1684,0.8114309709214044,4,0.25
1685,0.8114859487928423,4,1.5
1686,0.8115291456918291,3,1.25
1687,0.811552707636731,4,0.25
1688,0.8115786257761232,2,0.5
1689,0.8115817673687767,2,0.5
1690,0.8115849089614303,1,1.5
1691,0.8115880505540839,2,0.75
1692,0.8116116124989858,2,1.75
1693,0.8116233934714367,3,2.25
1694,0.8116524532034824,3,0.75
1695,0.811671302759404,4,2.25
1696,0.8117286368253319,3,1.25
1697,0.8117521987702339,4,0.5
1698,0.8118024642526913,3,0.25
1699,0.8118166014196324,2,4.25
1700,0.8118291677902467,2,2
1701,0.811839377966371,3,2.25
1702,0.8118990682267891,4,1.75
1703,0.8119312695514884,5,0.25
1704,0.8120506500723249,4,1.5
1705,0.8120954177676385,5,1
1706,0.8122030173160238,4,0.25
1707,0.8122383602333767,3,0.25
1708,0.8122391456315401,1,1.75
1709,0.8122422872241937,2,1.5
1710,0.8122713469562394,3,1.25
1711,0.812290196512161,4,0.5
1712,0.8123286810221674,2,0.5
1713,0.812331822614821,2,1.25
1714,0.8123443889854353,2,3.5
1715,0.8123545991615595,3,1.25
1716,0.8123836588936052,3,0.5
1717,0.8124025084495268,4,0.75
1718,0.8124449199503502,2,1
1719,0.8124629841081084,3,0.25
1720,0.8125273867575069,2,1.5
1721,0.8125517341005722,3,2
1722,0.8125807938326179,3,1.25
1723,0.8125996433885395,4,1.5
1724,0.8126593336489577,4,1.25
1725,0.8126695438250819,3,0.75
1726,0.8127017451497812,2,0.25
1727,0.8127025305479446,1,1
1728,0.8127150969185589,2,0.5
1729,0.8127182385112125,2,1.5
1730,0.8127308048818268,2,3
1731,0.812741015057951,3,0.75
1732,0.8127732163826503,2,0.25
1733,0.812782641160611,2,2
1734,0.8128305504485782,3,1.5
1735,0.812855683189807,4,0.5
1736,0.812940506191454,3,0.25
1737,0.8129499309694147,2,1.5
1738,0.812962497340029,2,0.5
1739,0.8129727075161532,3,2.25
1740,0.8129939132665649,2,1.25
1741,0.8130041234426891,3,0.25
1742,0.8130520327306564,3,1.25
1743,0.8130685260920877,3,1.25
1744,0.8130975858241334,3,1.75
1745,0.8131077960002576,3,1
1746,0.8131368557323033,3,2.25
1747,0.8131486367047542,3,1
1748,0.8131879066129241,3,1
1749,0.813199687585375,3,4.25
1750,0.8132570216513029,3,1
1751,0.8132672318274271,3,0.25
1752,0.8133080725319237,2,2.75
1753,0.813324565893355,3,2
1754,0.8134031057096948,4,3.5
1755,0.8134415902197013,5,4
1756,0.8136049530376879,6,1.25
1757,0.8136646432981062,6,1.75
1758,0.8137761698373085,5,2.5
1759,0.813814654347315,5,0.75
1760,0.8139607384057069,4,0.5
1761,0.8140133600826546,5,0.5
1762,0.8141201742328765,3,0.25
1763,0.8141358821961445,2,0.25
1764,0.8141366675943079,1,1.25
1765,0.8141398091869615,2,0.5
1766,0.8141594441410465,2,0.25
1767,0.8141602295392099,1,0.25
1768,0.8141610149373733,1,1.5
1769,0.8141641565300268,2,2.5
1770,0.8141932162620725,3,0.75
1771,0.8142120658179941,4,1.25
1772,0.8142591897077979,3,1.25
1773,0.8142827516526998,4,2.5
1774,0.8143267339498501,3,1
1775,0.8143369441259743,3,3.75
1776,0.8143895658029219,3,1.25
1777,0.8144131277478238,4,2.5
1778,0.8144877405733466,4,2.5
1779,0.8145113025182485,4,0.25
1780,0.8146086918905099,4,0.5
1781,0.8146534595858235,5,2
1782,0.8147602737360454,3,0.25
1783,0.8147830502827841,3,0.75
1784,0.8148207493946271,2,0.25
1785,0.8148215347927905,1,1.5
1786,0.8148341011634048,2,1
1787,0.8148443113395291,3,2.25
1788,0.8148749418679014,2,2
1789,0.8148851520440257,3,3.25
1790,0.8149448423044439,4,0.25
1791,0.814974687434653,4,0.25
1792,0.815028094509764,2,3.25
1793,0.8150445878711953,3,0.25
1794,0.8151113467150841,3,0.75
1795,0.81514276264162,4,1.25
1796,0.8151945989204041,3,0.75
1797,0.815219731661633,4,0.25
1798,0.8152786365238878,2,0.25
