"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
1177,0.1375858885504859,52,undefined
1178,0.1376633110232701,52,undefined
1179,0.1377410535473766,52,undefined
1180,0.1378191168579383,52,undefined
1181,0.13789750169008766,52,undefined
1182,0.13797620877895747,52,undefined
1183,0.13805523885968035,52,undefined
1184,0.13813459266738906,52,undefined
1185,0.13821427093721617,52,undefined
1186,0.13829314625601635,51,undefined
1187,0.13837234185233355,51,undefined
1188,0.13845185844716337,51,undefined
1189,0.1385316967615013,51,undefined
1190,0.1386065380090843,50,undefined
1191,0.13868169014710546,50,undefined
1192,0.1387571538824233,50,undefined
1193,0.13883075654218002,49,undefined
1194,0.13890466436682233,49,undefined
1195,0.1389771843434299,48,undefined
1196,0.1390500039431536,48,undefined
1197,0.13912312384457745,48,undefined
1198,0.1391965447262855,48,undefined
1199,0.13927026726686176,48,undefined
1200,0.13934429214489022,48,undefined
1201,0.13941862003895483,48,undefined
1202,0.13949325162763976,48,undefined
1203,0.13956818758952888,48,undefined
1204,0.13964342860320628,48,undefined
1205,0.13971897534725594,48,undefined
1206,0.13979482850026181,48,undefined
1207,0.13987014983896562,47,undefined
1208,0.1399446851064197,46,undefined
1209,0.1400195183712158,46,undefined
1210,0.14009465028366352,46,undefined
1211,0.14016908482144694,45,undefined
1212,0.14024029586839792,43,undefined
1213,0.14031178837220556,43,undefined
1214,0.14038356294076798,43,undefined
1215,0.14045562018198343,43,undefined
1216,0.14052796070375004,43,undefined
1217,0.14060058511396595,43,undefined
1218,0.14067252894447202,42,undefined
1219,0.14074475264847197,42,undefined
1220,0.14081589144978746,41,undefined
1221,0.1408873050917655,41,undefined
1222,0.14095793276145413,40,undefined
1223,0.14102883094583213,40,undefined
1224,0.14109920456827457,39,undefined
1225,0.14116984508629174,39,undefined
1226,0.14124075305123304,39,undefined
1227,0.14131192901444806,39,undefined
1228,0.14138221123775013,38,undefined
1229,0.14145275682233505,38,undefined
1230,0.14152356630541524,38,undefined
1231,0.14159464022420307,38,undefined
1232,0.14166266719945544,37,undefined
1233,0.14173095000088073,37,undefined
1234,0.1417984222737576,36,undefined
1235,0.1418661459195999,36,undefined
1236,0.1419341214473455,36,undefined
1237,0.14200234936593253,36,undefined
1238,0.14206256246983512,35,undefined
1239,0.14212301368604047,35,undefined
1240,0.1421837035093495,35,undefined
1241,0.14224463243456295,35,undefined
1242,0.14230454513544905,34,undefined
1243,0.14236469196195678,34,undefined
1244,0.1424212807015211,33,undefined
1245,0.1424760973448531,32,undefined
1246,0.14253113165814454,32,undefined
1247,0.14258638409378474,32,undefined
1248,0.14263885482741556,31,undefined
1249,0.14269153537074092,31,undefined
1250,0.14274280772264822,30,undefined
1251,0.14279428398905153,30,undefined
1252,0.14284596459406582,30,undefined
1253,0.14289784996180604,30,undefined
1254,0.14294994051638726,30,undefined
1255,0.14300223668192447,30,undefined
1256,0.14305473888253267,30,undefined
1257,0.143106125319021,29,undefined
1258,0.1431577125174171,29,undefined
1259,0.1432095008876988,29,undefined
1260,0.14326149083984385,29,undefined
1261,0.14331368278383025,29,undefined
1262,0.14336607712963564,29,undefined
1263,0.143418674287238,29,undefined
1264,0.14347147466661514,29,undefined
1265,0.14352447867774484,29,undefined
1266,0.14357768673060514,29,undefined
1267,0.1436310992351737,29,undefined
1268,0.14368471660142831,29,undefined
1269,0.14373853923934704,29,undefined
1270,0.1437925675589075,29,undefined
1271,0.14384680197008762,29,undefined
1272,0.14390124288286532,29,undefined
1273,0.14395589070721834,29,undefined
1274,0.1440107458531245,29,undefined
1275,0.1440658087305618,29,undefined
1276,0.14411891420178244,28,undefined
1277,0.14417222039249936,28,undefined
1278,0.14422572769855327,28,undefined
1279,0.14427943651578468,28,undefined
1280,0.14433334724003438,28,undefined
1281,0.14438746026714297,28,undefined
1282,0.14444177599295116,28,undefined
1283,0.14449629481329962,28,undefined
1284,0.14455101712402907,28,undefined
1285,0.14460594332098012,28,undefined
1286,0.14465819206339087,27,undefined
1287,0.14471063645005483,27,undefined
1288,0.1447632768626757,27,undefined
1289,0.14481611368295683,27,undefined
1290,0.14486914729260178,27,undefined
1291,0.14492237807331407,27,undefined
1292,0.1449758064067972,27,undefined
1293,0.1450272040752647,26,undefined
1294,0.14507879211482225,26,undefined
1295,0.14513057089303608,26,undefined
1296,0.1451825407774727,26,undefined
1297,0.14523470213569836,26,undefined
1298,0.14528705533527939,26,undefined
1299,0.14533960074378222,26,undefined
1300,0.145392338728773,26,undefined
1301,0.14544128827582228,25,undefined
1302,0.14549042051747993,25,undefined
1303,0.14553973580717516,25,undefined
1304,0.1455892344983371,25,undefined
1305,0.14563741797822796,24,undefined
1306,0.14568577904920993,24,undefined
1307,0.14573431805057505,24,undefined
1308,0.14578303532161527,24,undefined
1309,0.14583193120162266,24,undefined
1310,0.14588100602988915,24,undefined
1311,0.1459302601457068,24,undefined
1312,0.1459796938883676,24,undefined
1313,0.14602930759716354,24,undefined
1314,0.14607716444959318,23,undefined
1315,0.14612519453886655,23,undefined
1316,0.14616810856413853,20,undefined
1317,0.14621117539804793,20,undefined
1318,0.14625439532333817,20,undefined
1319,0.1462977686227525,20,undefined
1320,0.14634129557903433,20,undefined
1321,0.14638235056449733,19,undefined
1322,0.14642355114864264,19,undefined
1323,0.14646489760007642,19,undefined
1324,0.1465049998512287,18,undefined
1325,0.14654524222997975,18,undefined
1326,0.14658562499079855,18,undefined
1327,0.14662614838815397,18,undefined
1328,0.14666681267651518,18,undefined
1329,0.14670761811035113,18,undefined
1330,0.1467485649441308,18,undefined
1331,0.14678788274980772,17,undefined
1332,0.1468273353816457,17,undefined
1333,0.14686692307997665,17,undefined
1334,0.14690664608513232,17,undefined
1335,0.14694650463744474,17,undefined
1336,0.14698649897724556,17,undefined
1337,0.1470250712146561,16,undefined
1338,0.1470637730757503,16,undefined
1339,0.14710260478672285,16,undefined
1340,0.14714156657376845,16,undefined
1341,0.1471806586630817,16,undefined
1342,0.14721671292733218,15,undefined
1343,0.14725288847433776,15,undefined
1344,0.1472891855161561,15,undefined
1345,0.14732560426484465,15,undefined
1346,0.14736214493246086,15,undefined
1347,0.14739880773106226,15,undefined
1348,0.14743559287270638,15,undefined
1349,0.14747250056945077,15,undefined
1350,0.1475095310333528,15,undefined
1351,0.1475466844764701,15,undefined
1352,0.14758194168489225,14,undefined
1353,0.14761731473326026,14,undefined
1354,0.14765280381949455,14,undefined
1355,0.14768840914151538,14,undefined
1356,0.1477241308972432,14,undefined
1357,0.14775996928459825,14,undefined
1358,0.14779592450150092,14,undefined
1359,0.14783199674587155,14,undefined
1360,0.14786501786210518,13,undefined
1361,0.14789571546191002,12,undefined
1362,0.14792651289838782,12,undefined
1363,0.14795378152599492,11,undefined
1364,0.14798114019321826,11,undefined
1365,0.1480049297889194,10,undefined
1366,0.1480287995564943,10,undefined
1367,0.1480527496373146,10,undefined
1368,0.14807678017275194,10,undefined
1369,0.14810089130417803,10,undefined
1370,0.14812508317296452,10,undefined
1371,0.1481493559204831,10,undefined
1372,0.14817186031811858,9,undefined
1373,0.1481944386390001,9,undefined
1374,0.14821709101036198,9,undefined
1375,0.14823981755943882,9,undefined
1376,0.14826261841346514,9,undefined
1377,0.14828549369967534,9,undefined
1378,0.14830844354530404,9,undefined
1379,0.14833146807758563,9,undefined
1380,0.14835456742375475,9,undefined
1381,0.14837774171104576,9,undefined
1382,0.14840099106669324,9,undefined
1383,0.1484243156179317,9,undefined
1384,0.14844771549199562,9,undefined
1385,0.1484711908161195,9,undefined
1386,0.14849474171753785,9,undefined
1387,0.14851836832348517,9,undefined
1388,0.14854207076119597,9,undefined
1389,0.14856584915790472,9,undefined
1390,0.14858970364084595,9,undefined
1391,0.14861363433725416,9,undefined
1392,0.14863764137436386,9,undefined
1393,0.14866172487940957,9,undefined
1394,0.14868588497962573,9,undefined
1395,0.1487101218022469,9,undefined
1396,0.14873443547450757,9,undefined
1397,0.14875882612364225,9,undefined
1398,0.14878329387688538,9,undefined
1399,0.14880783886147153,9,undefined
1400,0.1488324612046352,9,undefined
1401,0.1488571610336108,9,undefined
1402,0.148881938475633,9,undefined
1403,0.1489067936579362,9,undefined
1404,0.14893172670775487,9,undefined
1405,0.14895673775232354,9,undefined
1406,0.14898182691887674,9,undefined
1407,0.14900699433464898,9,undefined
1408,0.14903224012687474,9,undefined
1409,0.14905756442278853,9,undefined
1410,0.1490829673496248,9,undefined
1411,0.14910844903461817,9,undefined
1412,0.14913400960500303,9,undefined
1413,0.14915964918801394,9,undefined
1414,0.14918536791088535,9,undefined
1415,0.14921116590085184,9,undefined
1416,0.1492370432851479,9,undefined
1417,0.14926300019100794,9,undefined
1418,0.14928903674566654,9,undefined
1419,0.14931515307635818,9,undefined
1420,0.1493413493103174,9,undefined
1421,0.14936762557477865,9,undefined
1422,0.1493939819969765,9,undefined
1423,0.14942041870414532,9,undefined
1424,0.14944693582351978,9,undefined
1425,0.1494735334823343,9,undefined
1426,0.14950021180782336,9,undefined
1427,0.1495269709272215,9,undefined
1428,0.14955381096776318,9,undefined
1429,0.14957862093705032,8,undefined
1430,0.14960350434891967,8,undefined
1431,0.14962846131646862,8,undefined
1432,0.1496534919527945,8,undefined
1433,0.14967859637099465,8,undefined
1434,0.14969738857007373,7,undefined
1435,0.14971624133277595,7,undefined
1436,0.14973515475806154,7,undefined
1437,0.14975412894489065,7,undefined
1438,0.14977316399222343,7,undefined
1439,0.14979225999902004,7,undefined
1440,0.1498114170642407,7,undefined
1441,0.1498306352868455,7,undefined
1442,0.1498476622886298,6,undefined
1443,0.14986474265821925,6,undefined
1444,0.14988187648043694,6,undefined
1445,0.1498990638401058,6,undefined
1446,0.1499163048220489,6,undefined
1447,0.1499335995110892,6,undefined
1448,0.1499509479920497,6,undefined
1449,0.14996835034975342,6,undefined
1450,0.14998580666902336,6,undefined
1451,0.1500033170346825,6,undefined
1452,0.15002088153155385,6,undefined
1453,0.15003850024446044,6,undefined
1454,0.15005617325822523,6,undefined
1455,0.15007390065767126,6,undefined
1456,0.15009168252762153,6,undefined
1457,0.150109518952899,6,undefined
1458,0.15012741001832672,6,undefined
1459,0.15014535580872765,6,undefined
1460,0.1501633564089248,6,undefined
1461,0.1501814119037412,6,undefined
1462,0.15019952237799983,6,undefined
1463,0.15021768791652368,6,undefined
1464,0.1502359086041358,6,undefined
1465,0.15025418452565914,6,undefined
1466,0.15027251576591674,6,undefined
1467,0.15029090240973159,6,undefined
1468,0.15030934454192663,6,undefined
1469,0.15032784224732496,6,undefined
1470,0.15034639561074956,6,undefined
1471,0.1503624387764558,5,undefined
1472,0.1503785292451227,5,undefined
1473,0.15039466708743604,5,undefined
1474,0.15041085237408158,5,undefined
1475,0.1504270851757452,5,undefined
1476,0.1504433655631128,5,undefined
1477,0.15045969360687014,5,undefined
1478,0.15047606937770308,5,undefined
1479,0.1504924929462974,5,undefined
1480,0.15050896438333902,5,undefined
1481,0.15052548375951375,5,undefined
1482,0.15053842233031772,4,undefined
1483,0.1505513988452778,4,undefined
1484,0.15056441336094256,4,undefined
1485,0.1505774659338608,4,undefined
1486,0.15058797361645304,3,undefined
1487,0.15059851091641008,3,undefined
1488,0.1506090778761433,3,undefined
1489,0.1506196745380643,3,undefined
1490,0.15063030094458454,3,undefined
1491,0.1506409571381155,3,undefined
1492,0.15065164316106874,3,undefined
1493,0.15066235905585573,3,undefined
1494,0.15067310486488797,3,undefined
1495,0.15068388063057694,3,undefined
1496,0.15069468639533415,3,undefined
1497,0.15070552220157116,3,undefined
1498,0.15071638809169935,3,undefined
1499,0.15072728410813035,3,undefined
1500,0.15073821029327555,3,undefined
1501,0.15074916668954652,3,undefined
1502,0.1507601533393548,3,undefined
1503,0.15077117028511178,3,undefined
1504,0.15078221756922902,3,undefined
1505,0.150793295234118,3,undefined
1506,0.15080440332219025,3,undefined
1507,0.15081554187585727,3,undefined
1508,0.15082671093753056,3,undefined
1509,0.15083791054962156,3,undefined
1510,0.15084914075454187,3,undefined
1511,0.15086040159470293,3,undefined
1512,0.15087169311251628,3,undefined
1513,0.15088301535039333,3,undefined
1514,0.15089436835074568,3,undefined
1515,0.15090575215598478,3,undefined
1516,0.15091716680852219,3,undefined
1517,0.15092861235076932,3,undefined
1518,0.1509363989797984,2,undefined
1519,0.15094420636218853,2,undefined
1520,0.15095203452621409,2,undefined
1521,0.15095988350014938,2,undefined
1522,0.15096775331226872,2,undefined
1523,0.1509756439908465,2,undefined
1524,0.150983555564157,2,undefined
1525,0.15099148806047458,2,undefined
1526,0.15099944150807354,2,undefined
1527,0.15100741593522826,2,undefined
1528,0.15101541137021304,2,undefined
1529,0.15102342784130227,2,undefined
1530,0.1510314653767702,2,undefined
1531,0.1510395240048912,2,undefined
1532,0.15104760375393964,2,undefined
1533,0.15105570465218984,2,undefined
1534,0.1510638267279161,2,undefined
1535,0.15107197000939274,2,undefined
1536,0.15108013452489416,2,undefined
1537,0.15108832030269465,2,undefined
1538,0.15109652737106855,2,undefined
1539,0.15110475575829022,2,undefined
1540,0.15111300549263396,2,undefined
1541,0.1511212766023741,2,undefined
1542,0.15112956911578496,2,undefined
1543,0.15113788306114095,2,undefined
1544,0.15114621846671633,2,undefined
1545,0.1511545753607855,2,undefined
1546,0.15116295377162273,2,undefined
1547,0.15117135372750237,2,undefined
1548,0.15117977525669876,2,undefined
1549,0.15118821838748625,2,undefined
1550,0.15119668314813914,2,undefined
1551,0.1512051695669318,2,undefined
1552,0.15121367767213856,2,undefined
1553,0.15122220749203374,2,undefined
1554,0.15123075905489167,2,undefined
1555,0.15123933238898668,2,undefined
1556,0.1512479275225931,2,undefined
1557,0.15125654448398532,2,undefined
1558,0.1512651833014376,2,undefined
1559,0.1512738440032243,2,undefined
1560,0.15128252661761976,2,undefined
1561,0.15129123117289833,2,undefined
1562,0.15129995769733431,2,undefined
1563,0.1513087062192021,2,undefined
1564,0.15131747676677593,2,undefined
1565,0.1513262693683302,2,undefined
1566,0.15132942826409074,1,undefined
1567,0.15133259661761594,1,undefined
1568,0.151335774443043,1,undefined
1569,0.1513389617545091,1,undefined
1570,0.15134215856615135,1,undefined
1571,0.15134536489210695,1,undefined
1572,0.15134858074651308,1,undefined
1573,0.1513518061435069,1,undefined
1574,0.15135504109722558,1,undefined
1575,0.15135828562180628,1,undefined
1576,0.15136153973138614,1,undefined
1577,0.15136480344010236,1,undefined
1578,0.15136807676209213,1,undefined
1579,0.15137135971149257,1,undefined
1580,0.15137465230244085,1,undefined
1581,0.15137795454907416,1,undefined
1582,0.15138126646552966,1,undefined
1583,0.15138458806594451,1,undefined
1584,0.1513879193644559,1,undefined
1585,0.15139126037520095,1,undefined
1586,0.15139461111231686,1,undefined
1587,0.1513979715899408,1,undefined
1588,0.15140134182220993,1,undefined
1589,0.15140472182326142,1,undefined
1590,0.15140811160723244,1,undefined
1591,0.15141151118826013,1,undefined
1592,0.1514149205804817,1,undefined
1593,0.1514183397980343,1,undefined
1594,0.15142176885505507,1,undefined
1595,0.1514252077656812,1,undefined
1596,0.15142865654404983,1,undefined
1597,0.1514321152042982,1,undefined
1598,0.1514355837605634,1,undefined
1599,0.15143906222698264,1,undefined
1600,0.15144255061769304,1,undefined
1601,0.15144604894683183,1,undefined
1602,0.15144955722853615,1,undefined
1603,0.15145307547694314,1,undefined
1604,0.15145660370619002,1,undefined
1605,0.1514601419304139,1,undefined
1606,0.151463690163752,1,undefined
1607,0.15146724842034145,1,undefined
1608,0.15147081671431942,1,undefined
1609,0.1514743950598231,1,undefined
1610,0.15147798347098962,1,undefined
1611,0.15148158196195619,1,undefined
1612,0.15148519054685994,1,undefined
1613,0.15148880923983807,1,undefined
1614,0.1514924380550277,1,undefined
1615,0.15149607700656606,1,undefined
1616,0.15149972610859028,1,undefined
1617,0.15150338537523753,1,undefined
1618,0.15150705482064497,1,undefined
1619,0.15151073445894978,1,undefined
1620,0.1515144243042891,1,undefined
1621,0.15151812437080014,1,undefined
1622,0.15152183467262004,1,undefined
1623,0.15152555522388597,1,undefined
1624,0.1515292860387351,1,undefined
1625,0.1515330271313046,1,undefined
1626,0.15153677851573163,1,undefined
1627,0.15154054020615337,1,undefined
1628,0.15154431221670697,1,undefined
1629,0.1515480945615296,1,undefined
1630,0.15155188725475843,1,undefined
1631,0.15155569031053062,1,undefined
1632,0.15155950374298335,1,undefined
1633,0.1515633275662538,1,undefined
1634,0.1515671617944791,1,undefined
1635,0.15157100644179644,1,undefined
1636,0.15157100644179644,0,undefined
